accession,description,number_of_unique_peptides,number_of_peptides,total_PSMs,ctrl_abundance,exp_abundance,mean_abundance,abundance_fc,abundance_log2fc,ctrl_PSMs,exp_PSMs,PSM_fc,PSM_log2fc,PSM_zscore,pval,fdr_bh,xl_id,xl_id_source,xenla_xen_base_gene_names,xenla_gen_bank_description,human_uni_prot_id,human_gene_names_primary,human_gene_names_synonyms,egg_nog_annotation
ENOG411CQ9Z,ENOG411CQ9Z,1,1,1,383316.71875,962576.9375,672946.828125,2.5111791122468485,1.3283649338800634,1,0,-2.9446339950372207,-1.5580883245958046,-1.4027453845546147,0.9196536107725888,0.9963104014522126,147904022,GenBank,NA,thioredoxin-related transmembrane protein 2 precursor [Xenopus laevis],Q9Y320,TMX2,TXNDC14,thioredoxin-related transmembrane protein
ENOG411CTT5,ENOG411CTT5,1,1,1,931960.28125,1818030.125,1374995.203125,1.9507592346763436,0.9640357295754196,1,0,-2.9446339950372207,-1.5580883245958046,-1.4027453845546147,0.9196536107725888,0.9963104014522126,148234433,GenBank,NA,dehydrogenase/reductase (SDR family) member 13 [Xenopus laevis],Q6UX07,DHRS13,SDR7C5,Dehydrogenase reductase (SDR family) member 13
ENOG411CTKS,ENOG411CTKS,1,1,1,176516.0625,175615.6640625,176065.86328125,-1.0051270963914674,-0.00737793895679301,1,0,-2.9446339950372207,-1.5580883245958046,-1.4027453845546147,0.9196536107725888,0.9963104014522126,"147906877, Xelaev18035354m.g, Xelaev18037432m.g","GenBank, Xenbase_9.1","foxred1.L, foxred1.S","FAD-dependent oxidoreductase domain-containing protein 1 [Xenopus laevis], NA",Q96CU9,FOXRED1,NA,FAD-dependent oxidoreductase domain containing 1
ENOG411CVN3,ENOG411CVN3,1,1,1,196485.2578125,32130.7392578125,114307.99853515625,-6.115180115711939,-2.612394992328711,1,0,-2.9446339950372207,-1.5580883245958046,-1.4027453845546147,0.9196536107725888,0.9963104014522126,"148223497, Xelaev18035429m.g","GenBank, Xenbase_9.1",vps11.L,"vacuolar protein sorting 11 homolog [Xenopus laevis], NA",Q9H270,VPS11,RNF108,vacuolar protein sorting 11 homolog (S. cerevisiae)
ENOG411CS5X,ENOG411CS5X,1,1,1,32130.7392578125,32130.7392578125,32130.7392578125,NA,0,1,0,-2.9446339950372207,-1.5580883245958046,-1.4027453845546147,0.9196536107725888,0.9963104014522126,Xelaev18022279m.g,Xenbase_9.1,mus81.L,NA,Q96NY9,MUS81,NA,MUS81 endonuclease homolog (S. cerevisiae)
ENOG411CTHZ,ENOG411CTHZ,1,1,1,2165125.875,4044696.875,3104911.375,1.8681116519380196,0.9015806835719559,1,0,-2.9446339950372207,-1.5580883245958046,-1.4027453845546147,0.9196536107725888,0.9963104014522126,Xelaev18040957m.g,Xenbase_9.1,dap3.L,NA,P51398,DAP3,MRPS29,Death associated protein 3
ENOG411CRP2,ENOG411CRP2,1,1,1,2140622.5,1235434.125,1688028.3125,-1.7326884992755076,-0.7930123117719476,1,0,-2.9446339950372207,-1.5580883245958046,-1.4027453845546147,0.9196536107725888,0.9963104014522126,"125858818, 148224478, 148233454, 148236307, 148237986, 153792559, 160333793, 1841845, 49255965, 56388563, Xelaev18005061m.g, Xelaev18040188m.g, Xelaev18002165m.g, Xelaev18044721m.g, Xelaev18005060m.g, Xelaev18034758m.g, Xelaev18044723m.g, Xelaev18037024m.g","GenBank, Xenbase_9.1","Xelaev18005061m.g, loc100485391-like.L, loc100485391-like.1, Xelaev18044721m.g, loc100145536.L, itln1.L, Xelaev18044723m.g, loc100127565.S","LOC398308 protein [Xenopus laevis], 35 kDa serum lectin precursor [Xenopus laevis], intelectin 2 [Xenopus laevis], intelectin 1 (galactofuranose binding) precursor [Xenopus laevis], lectin type 2 precursor [Xenopus laevis], uncharacterized protein LOC100101274 precursor [Xenopus laevis], egg cortical granule lectin precursor [Xenopus laevis], lectin [Xenopus laevis], Unknown (protein for MGC:79927) [Xenopus laevis], XEEL protein [Xenopus laevis], NA","Q8WWU7, Q8WWA0","ITLN2, ITLN1",INTL ITLN LFR,Intelectin 1 (Galactofuranose binding)
ENOG411CQVM,ENOG411CQVM,1,1,1,452945.5,935503.21875,694224.359375,2.0653770017584896,1.046405146741252,1,0,-2.9446339950372207,-1.5580883245958046,-1.4027453845546147,0.9196536107725888,0.9963104014522126,"Xelaev18015281m.g, Xelaev18012646m.g",Xenbase_9.1,"ptrh2.S, ptrh2.L",NA,Q9Y3E5,PTRH2,BIT1 PTH2,Peptidyl-tRNA hydrolase 2
ENOG411CPFQ,ENOG411CPFQ,1,1,1,558040.46875,1148205.125,853122.796875,2.057566053537224,1.0409387458745811,1,0,-2.9446339950372207,-1.5580883245958046,-1.4027453845546147,0.9196536107725888,0.9963104014522126,"46329638, 50370187, Xelaev18025008m.g, Xelaev18022812m.g","GenBank, Xenbase_9.1","dmgdh.S, pdpr.L","LOC414703 protein [Xenopus laevis], LOC445844 protein [Xenopus laevis], NA",Q8NCN5,PDPR,KIAA1990,pyruvate dehydrogenase phosphatase regulatory subunit
ENOG411D748,ENOG411D748,1,1,1,32130.7392578125,32130.7392578125,32130.7392578125,NA,0,1,0,-2.9446339950372207,-1.5580883245958046,-1.4027453845546147,0.9196536107725888,0.9963104014522126,"10835615, 32450149",GenBank,NA,"Chain A, Refined Solution Structure Of Calmodulin N-Terminal Domain, Cam protein [Xenopus laevis]",NA,NA,NA,Pfam:efhand_Ca_insen
ENOG411CQDS,ENOG411CQDS,1,1,1,2943673.125,4691992.5,3817832.8125,1.593924427325809,0.6725832285084858,1,0,-2.9446339950372207,-1.5580883245958046,-1.4027453845546147,0.9196536107725888,0.9963104014522126,"32442466, Xelaev18012544m.g, Xelaev18015216m.g, Xelaev18027374m.g, Xelaev18029483m.g","GenBank, Xenbase_9.1","khdrbs1.L, khdrbs1.S, khdrbs2.L, khdrbs2.S","KH domain RNA-binding protein Sam68 [Xenopus laevis], NA","Q07666, Q5VWX1","KHDRBS1, KHDRBS2","SAM68, SLM1","KH domain containing, RNA binding, signal transduction associated"
ENOG411CV1T,ENOG411CV1T,1,1,1,32130.7392578125,32130.7392578125,32130.7392578125,NA,0,1,0,-2.9446339950372207,-1.5580883245958046,-1.4027453845546147,0.9196536107725888,0.9963104014522126,"115292027, 148223189, 77748159, Xelaev18014826m.g, Xelaev18012267m.g, Xelaev18012263m.g","GenBank, Xenbase_9.1","Xelaev18014826m.g, Xelaev18012267m.g, Xelaev18012263m.g","Unknown (protein for IMAGE:7202619) [Xenopus laevis], ankyrin repeat and sterile alpha motif domain containing 1A [Xenopus laevis], LOC733397 protein [Xenopus laevis], NA",Q92625,ANKS1A,ANKS1 KIAA0229 ODIN,Ankyrin repeat and sterile alpha motif domain containing
ENOG411CYKA,ENOG411CYKA,1,1,1,315826.015625,303963.390625,309894.703125,-1.0390264925509893,-0.05523243979040502,1,0,-2.9446339950372207,-1.5580883245958046,-1.4027453845546147,0.9196536107725888,0.9963104014522126,"147906471, 148227676",GenBank,NA,"tetratricopeptide repeat protein 35-A [Xenopus laevis], tetratricopeptide repeat protein 35-B [Xenopus laevis]",Q15006,EMC2,KIAA0103 TTC35,ER membrane protein complex subunit 2
ENOG411D2ER,ENOG411D2ER,1,1,1,32130.7392578125,32130.7392578125,32130.7392578125,NA,0,1,0,-2.9446339950372207,-1.5580883245958046,-1.4027453845546147,0.9196536107725888,0.9963104014522126,Xelaev18003184m.g,Xenbase_9.1,loc100485662.1.L,NA,NA,NA,NA,UBX domain
ENOG411CQKC,ENOG411CQKC,1,1,1,684128.8125,1273064.75,978596.78125,1.8608553341699814,0.8959659023675026,1,0,-2.9446339950372207,-1.5580883245958046,-1.4027453845546147,0.9196536107725888,0.9963104014522126,"147900436, 148234245, 213626342, 50418311, Xelaev18010897m.g, Xelaev18008174m.g, Xelaev18020570m.g, Xelaev18040544m.g","GenBank, Xenbase_9.1","iqgap2.S, iqgap2.L, iqgap1-like.1.S, iqgap3.L","IQ motif containing GTPase activating protein 2 [Xenopus laevis], IQ motif containing GTPase activating protein 1 [Xenopus laevis], XIQGAP1 protein [Xenopus laevis], LOC445857 protein [Xenopus laevis], NA","P46940, Q13576, Q86VI3","IQGAP1, IQGAP2, IQGAP3","KIAA0051, NA",IQ motif containing GTPase activating protein
ENOG411CVNB,ENOG411CVNB,1,1,1,503719.390625,1193306.1875,848512.7890625,2.368989976779296,1.2442720945336552,1,0,-2.9446339950372207,-1.5580883245958046,-1.4027453845546147,0.9196536107725888,0.9963104014522126,147898755,GenBank,NA,secretory carrier membrane protein 3 [Xenopus laevis],O14828,SCAMP3,C1orf3 PROPIN1,secretory carrier membrane protein 3
ENOG411CY20,ENOG411CY20,1,1,1,412679.8125,538424.0625,475551.9375,1.3047017232033855,0.38372002009705886,1,0,-2.9446339950372207,-1.5580883245958046,-1.4027453845546147,0.9196536107725888,0.9963104014522126,"148235751, 28422163, Xelaev18045423m.g","GenBank, Xenbase_9.1",plk1.L,"serine/threonine-protein kinase PLK1 [Xenopus laevis], Plk-prov protein [Xenopus laevis], NA",P53350,PLK1,PLK,polo-like kinase 1
ENOG411CTUZ,ENOG411CTUZ,1,1,1,475810.46875,1758101.125,1116955.796875,3.694960999111056,1.8855591365808935,1,0,-2.9446339950372207,-1.5580883245958046,-1.4027453845546147,0.9196536107725888,0.9963104014522126,"1174758, 1216293, 1216294, 147904529, 147905250, 148224616, 148225576, 148228380, 148231061, 214002, 214004, 27735429, 27882194, 2978558, 32766463, 45758395, 45758396, 47717984, 47937522, 54648522, 64546, 65144, 9800418, 9800419, Xelaev18018009m.g, Xelaev18009894m.g, Xelaev18042934m.g, Xelaev18004237m.g, Xelaev18040824m.g, Xelaev18020802m.g, Xelaev18006390m.g","GenBank, Xenbase_9.1","Xelaev18018009m.g, tpm4.S, tpm3.S, tpm2.S, Xelaev18040824m.g, Xelaev18020802m.g, tpm4.L","RecName: Full=Tropomyosin alpha-1 chain; AltName: Full=Alpha-tropomyosin; AltName: Full=Tropomyosin-1, cardiac tropomyosin [Xenopus laevis], non-muscle tropomyosin [Xenopus laevis], tropomyosin [Xenopus laevis], uncharacterized protein LOC398952 [Xenopus laevis], tropomyosin 2 b isoform 1 [Xenopus laevis], tropomyosin alpha-1 chain [Xenopus laevis], tropomyosin 4 b [Xenopus laevis], fast skeletal muscle beta-tropomyosin [Xenopus laevis], smooth muscle beta-tropomyosin [Xenopus laevis], LOC398674 protein [Xenopus laevis], TPM3 protein [Xenopus laevis], alpha-tropomyosin [Xenopus laevis], alpha fast tropomyosin [Xenopus laevis], Unknown (protein for MGC:79010) [Xenopus laevis], alpha-non muscle tropomyosin [Xenopus laevis], nonmuscle alphafast-tropomyosin [Xenopus laevis], muscle alphafast-tropomyosin [Xenopus laevis], NA","P07951, P09493, P06753, P67936","TPM2, TPM1, TPM3, TPM4","TMSB, C15orf13 TMSA, NA",tropomyosin
ENOG411CTC7,ENOG411CTC7,1,1,1,161102.109375,497111.9375,329107.0234375,3.085694777235129,1.625595364194163,1,0,-2.9446339950372207,-1.5580883245958046,-1.4027453845546147,0.9196536107725888,0.9963104014522126,"124481772, 134912, 1890239, 238963, 238964, 51859569, Xelaev18019791m.g","GenBank, Xenbase_9.1",ssbp1.S,"Ssbp1-b protein [Xenopus laevis], RecName: Full=Single-stranded DNA-binding protein 1-A, mitochondrial; AltName: Full=Single-stranded DNA-binding protein 1, mitochondrial; Short=MtSSB-1; Short=XlSSB1; AltName: Full=Single-stranded DNA-binding protein S, mitochondrial; Short=MtSSBs; Short=xl-mtssb; Flags: Precursor, mitochondrial single strand DNA binding protein [Xenopus laevis], single-stranded DNA binding protein s chain, mtSSBs [Xenopus laevis, oocyte, Peptide Mitochondrial, 125 aa], single-stranded DNA binding protein r chain, mtSSBr [Xenopus laevis, oocyte, Peptide Mitochondrial, 82 aa], Unknown (protein for MGC:99091) [Xenopus laevis], NA",Q04837,SSBP1,SSBP,single-stranded DNA binding protein 1
ENOG411CWQW,ENOG411CWQW,1,1,1,32130.7392578125,32130.7392578125,32130.7392578125,NA,0,1,0,-2.9446339950372207,-1.5580883245958046,-1.4027453845546147,0.9196536107725888,0.9963104014522126,Xelaev18035228m.g,Xenbase_9.1,thyn1.L,NA,Q9P016,THYN1,THY28,Thymocyte nuclear protein 1
ENOG411CPFV,ENOG411CPFV,1,1,1,24074695,52203208,38138951.5,2.1683850200386754,1.116620945429331,1,0,-2.9446339950372207,-1.5580883245958046,-1.4027453845546147,0.9196536107725888,0.9963104014522126,"13925313, Xelaev18020516m.g, Xelaev18018345m.g, Xelaev18040788m.g","GenBank, Xenbase_9.1","gnrhr2.S, gnrhr2.L, gnrhr.L","gonadotropin-releasing hormone receptor type II [Xenopus laevis], NA","P30968, Q96P88","GNRHR, GNRHR2","GRHR, NA",Gonadotropin-releasing hormone
ENOG411D47Y,ENOG411D47Y,1,1,1,3034927.75,6231671.5,4633299.625,2.053317908474098,1.037957012479129,1,0,-2.9446339950372207,-1.5580883245958046,-1.4027453845546147,0.9196536107725888,0.9963104014522126,147906473,GenBank,NA,"NADH dehydrogenase (ubiquinone) Fe-S protein 5, 15kDa (NADH-coenzyme Q reductase) [Xenopus laevis]",O43920,NDUFS5,NA,"NADH dehydrogenase (Ubiquinone) Fe-S protein 5, 15kDa (NADH-coenzyme Q reductase)"
ENOG411CYGY,ENOG411CYGY,1,1,1,389485.03125,850130.40625,619807.71875,2.18270366776772,1.126116277804045,1,0,-2.9446339950372207,-1.5580883245958046,-1.4027453845546147,0.9196536107725888,0.9963104014522126,"Xelaev18045299m.g, Xelaev18047603m.g",Xenbase_9.1,"lmtk2.L, lmtk2.S",NA,Q8IWU2,LMTK2,AATYK2 BREK KIAA1079 KPI2 LMR2,Lemur tyrosine kinase 2
ENOG411CQ1R,ENOG411CQ1R,1,1,1,415901.546875,772664.53125,594283.0390625,1.8578063415624317,0.8936001224800582,1,0,-2.9446339950372207,-1.5580883245958046,-1.4027453845546147,0.9196536107725888,0.9963104014522126,Xelaev18036987m.g,Xenbase_9.1,kif1bp.S,NA,Q96EK5,KIF1BP,KBP KIAA1279,kiaa1279
ENOG411CW0Y,ENOG411CW0Y,1,1,1,751915.84375,1383866,1067890.921875,1.8404533053836185,0.8800611471976254,1,0,-2.9446339950372207,-1.5580883245958046,-1.4027453845546147,0.9196536107725888,0.9963104014522126,"147898592, 37590291, Xelaev18039022m.g","GenBank, Xenbase_9.1",htatsf1.L,"HIV Tat-specific factor 1 [Xenopus laevis], LOC398736 protein [Xenopus laevis], NA",O43719,HTATSF1,NA,HIV-1 Tat specific factor 1
ENOG411CQCA,ENOG411CQCA,1,1,1,4781042.25,12770159,8775600.625,2.670998985629127,1.417379428077813,1,0,-2.9446339950372207,-1.5580883245958046,-1.4027453845546147,0.9196536107725888,0.9963104014522126,"222875712, 222875714, 222875716, 222875738, 222875740, 222875742, Xelaev18009196m.g, Xelaev18016272m.g, Xelaev18005449m.g, Xelaev18038771m.g, Xelaev18009198m.g, Xelaev18042030m.g","GenBank, Xenbase_9.1","Xetrov90000859m.S, Xelaev18016272m.g, Xetrov90000859m.L, gria3.L, gria2.S, gria3.S","ionotropic glutamate receptor subunit GluR2 [Xenopus laevis], ionotropic glutamate receptor subunit GluR3 [Xenopus laevis], ionotropic glutamate receptor subunit GluR4 [Xenopus laevis], ionotropic glutamate receptor subunit GluR2(R)flop [Xenopus laevis], ionotropic glutamate receptor subunit GluR3(Q)flop [Xenopus laevis], ionotropic glutamate receptor subunit GluR4(Q)flop [Xenopus laevis], NA","P48058, P42262, P42263","GRIA4, GRIA2, GRIA3","GLUR4, GLUR2, GLUR3 GLURC",Glutamate receptor ionotropic AMPA
ENOG411D06N,ENOG411D06N,1,1,1,438946.796875,1187269.1875,813107.9921875,2.7048134214728115,1.435529080115085,1,0,-2.9446339950372207,-1.5580883245958046,-1.4027453845546147,0.9196536107725888,0.9963104014522126,"122936436, 148232754",GenBank,NA,"LOC100037082 protein [Xenopus laevis], nuclear pore complex glycoprotein p62 [Xenopus laevis]","P37198, Q9H1M0","NUP62, NUP62CL",NUP62L,nucleoporin 62kDa
ENOG411D3KH,ENOG411D3KH,1,1,1,361211.875,1751252.0625,1056231.96875,4.848268242842238,2.2774695218125913,1,0,-2.9446339950372207,-1.5580883245958046,-1.4027453845546147,0.9196536107725888,0.9963104014522126,"148235050, 148236386",GenBank,NA,"uncharacterized protein LOC734668 [Xenopus laevis], uncharacterized protein LOC432038 [Xenopus laevis]",NA,NA,NA,Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed
ENOG411CT5X,ENOG411CT5X,1,1,1,15372774.5,38091492,26732133.25,2.4778540789757892,1.30909122955413,1,0,-2.9446339950372207,-1.5580883245958046,-1.4027453845546147,0.9196536107725888,0.9963104014522126,"125858115, 148222335, Xelaev18047686m.g","GenBank, Xenbase_9.1",nme3.S,"LOC100037175 protein [Xenopus laevis], nucleoside diphosphate kinase 3 precursor [Xenopus laevis], NA",Q13232,NME3,NA,NME NM23 nucleoside diphosphate kinase 3
ENOG411CU5S,ENOG411CU5S,1,1,1,4223187.75,2448022.125,3335604.9375,-1.7251428027841047,-0.78671578933503,1,0,-2.9446339950372207,-1.5580883245958046,-1.4027453845546147,0.9196536107725888,0.9963104014522126,Xelaev18026675m.g,Xenbase_9.1,loc101735110.L,NA,NA,NA,NA,AHNAK nucleoprotein
ENOG411CPK4,ENOG411CPK4,1,1,1,620346.177734375,3484232.5,2052289.3388671875,5.616593806904873,2.489695470718954,1,0,-2.9446339950372207,-1.5580883245958046,-1.4027453845546147,0.9196536107725888,0.9963104014522126,"Xelaev18028996m.g, Xelaev18026739m.g",Xenbase_9.1,"myct1.S, myct1.L",NA,Q8N699,MYCT1,MTLC MTMC1,myc target 1
ENOG411D3SZ,ENOG411D3SZ,1,1,1,660597.875,1694466.8125,1177532.34375,2.565050353060854,1.3589871468452595,1,0,-2.9446339950372207,-1.5580883245958046,-1.4027453845546147,0.9196536107725888,0.9963104014522126,"1169211, Xelaev18007211m.g","GenBank, Xenbase_9.1",dad1.L,"RecName: Full=Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit dad1; Short=Oligosaccharyl transferase subunit dad1; AltName: Full=Defender against cell death 1; Short=DAD-1, NA",P61803,DAD1,NA,Defender against cell death 1
ENOG411CQZ3,ENOG411CQZ3,1,1,1,194543.28125,331586.6875,263064.984375,1.704436593078179,0.7692949306288315,1,0,-2.9446339950372207,-1.5580883245958046,-1.4027453845546147,0.9196536107725888,0.9963104014522126,"58578247, Xelaev18027084m.g","GenBank, Xenbase_9.1",reps1.L,"RalBP-1 associated Eps-like protein [Xenopus laevis], NA",NA,NA,NA,RALBP1 associated Eps domain containing 1
ENOG411D30F,ENOG411D30F,1,1,1,32130.7392578125,32130.7392578125,32130.7392578125,NA,0,1,0,-2.9446339950372207,-1.5580883245958046,-1.4027453845546147,0.9196536107725888,0.9963104014522126,"148237582, 213625390, Xelaev18012016m.g, Xelaev18014699m.g","GenBank, Xenbase_9.1","cdkn1a.L, cdkn1a.S","cyclin-dependent kinase inhibitor 1A (p21, Cip1) [Xenopus laevis], Cyclin dependent kinase inhibitor p16Xic2 [Xenopus laevis], NA",P38936,CDKN1A,CAP20 CDKN1 CIP1 MDA6 PIC1 SDI1 WAF1,"Cyclin-dependent kinase inhibitor 1A (P21, Cip1)"
ENOG411CPJA,ENOG411CPJA,1,1,1,1389867.375,32130.7392578125,710999.05712890625,-43.256626118929326,-5.43484923889025,1,0,-2.9446339950372207,-1.5580883245958046,-1.4027453845546147,0.9196536107725888,0.9963104014522126,"114107846, 147899633, 147899682, 147900576, 147905288, 147905378, 148227174, 148230094, 148233310, 148234036, Xelaev18013412m.g, Xelaev18013404m.g, Xelaev18013405m.g, Xelaev18013409m.g, Xelaev18013410m.g, Xelaev18015905m.g, Xelaev18044654m.g, Xelaev18013411m.g","GenBank, Xenbase_9.1","loc100498221.L, MGC89248.L, rdh7.2.L, loc100498066.L, rdh9.L, rdh7.2.S, loc100124842.L, hsd17b6.L","Rdh9 protein [Xenopus laevis], retinol dehydrogenase 5 (11-cis/9-cis) precursor [Xenopus laevis], retinol dehydrogenase 7, gene 2 precursor [Xenopus laevis], uncharacterized protein LOC432178 [Xenopus laevis], dehydrogenase/reductase (SDR family) member 9 precursor [Xenopus laevis], MGC84099 protein precursor [Xenopus laevis], retinol dehydrogenase 16 (all-trans) precursor [Xenopus laevis], hypothetical protein LOC399015 [Xenopus laevis], hydroxysteroid (17-beta) dehydrogenase 6 homolog precursor [Xenopus laevis], retinol dehydrogenase 7 [Xenopus laevis], NA","O75452, O14756, Q92781, Q9BPW9, Q8NEX9","RDH16, HSD17B6, RDH5, DHRS9, SDR9C7","RODH4 SDR9C8, RODH SDR9C6, HSD17B9 RDH1 SDR9C5, RDH15 SDR9C4, RDHS SDRO",dehydrogenase
ENOG411D3PM,ENOG411D3PM,1,1,1,32130.7392578125,32130.7392578125,32130.7392578125,NA,0,1,0,-2.9446339950372207,-1.5580883245958046,-1.4027453845546147,0.9196536107725888,0.9963104014522126,"148225514, Xelaev18038501m.g","GenBank, Xenbase_9.1",pin4.L,"protein (peptidylprolyl cis/trans isomerase) NIMA-interacting, 4 (parvulin) [Xenopus laevis], NA",Q9Y237,PIN4,NA,"protein (peptidyl-prolyl cis trans isomerase) NIMA-interacting, 4 (parvulin)"
ENOG411CRXI,ENOG411CRXI,1,1,1,2268502.5,4573479.75,3420991.125,2.0160787788419894,1.0115520136513751,1,0,-2.9446339950372207,-1.5580883245958046,-1.4027453845546147,0.9196536107725888,0.9963104014522126,"148231524, Xelaev18024397m.g, Xelaev18024400m.g, Xelaev18021974m.g","GenBank, Xenbase_9.1","Xelaev18024397m.g, Xelaev18024400m.g, Xelaev18021974m.g","elongator complex protein 4 [Xenopus laevis], NA",Q96EB1,ELP4,C11orf19 PAXNEB,elongator acetyltransferase complex subunit 4
ENOG411CUAY,ENOG411CUAY,1,1,1,427513.8671875,1062620.9375,745067.40234375,2.485582384708829,1.3135839222469696,1,0,-2.9446339950372207,-1.5580883245958046,-1.4027453845546147,0.9196536107725888,0.9963104014522126,"147906715, 148224882, 67678144, Xelaev18023303m.g, Xelaev18025369m.g, Xelaev18006266m.g, Xelaev18006511m.g, Xelaev18001245m.g","GenBank, Xenbase_9.1","ptbp2.L, ptbp2.S, ptbp1.L, ptbp3.L, ptbp3.S","hnRNP I-related RNA transport protein VgRBP60 [Xenopus laevis], polypyrimidine tract binding protein 1 [Xenopus laevis], VgRBP60 protein [Xenopus laevis], NA","O95758, P26599, Q9UKA9","PTBP3, PTBP1, PTBP2","ROD1, PTB, NPTB PTB PTBLP",polypyrimidine tract binding protein
ENOG411CYEW,ENOG411CYEW,1,1,1,32130.7392578125,3859795.5,1945963.1196289062,120.12781495718315,6.9084264278679095,1,0,-2.9446339950372207,-1.5580883245958046,-1.4027453845546147,0.9196536107725888,0.9963104014522126,"146197471, 146197479, 146197481, Xelaev18017239m.g, Xelaev18035976m.g, Xelaev18021424m.g, Xelaev18036155m.g, Xelaev18037872m.g","GenBank, Xenbase_9.1","loc100485706.L, loc100497009.L, loc100485706.S, loc100485164.L, loc100485164.S","toll-like receptor13 [Xenopus laevis], toll-like receptor21 [Xenopus laevis], toll-like receptor22 [Xenopus laevis], NA",NA,NA,NA,TOLL-like receptor
ENOG411CRCM,ENOG411CRCM,1,1,1,8119614.25,17317202,12718408.125,2.1327616641394016,1.0927227536879507,1,0,-2.9446339950372207,-1.5580883245958046,-1.4027453845546147,0.9196536107725888,0.9963104014522126,"Xelaev18027133m.g, Xelaev18027137m.g, Xelaev18027135m.g, Xelaev18027134m.g, Xelaev18029235m.g, Xelaev18027132m.g, Xelaev18027138m.g, Xelaev18027136m.g",Xenbase_9.1,"Xelaev18027133m.g, gprc6a.L, Xelaev18027135m.g, Xelaev18027134m.g, loc100487890.S, Xelaev18027132m.g, loc100487890.L, loc101733686.L",NA,Q5T6X5,GPRC6A,NA,"G protein-coupled receptor, family C, group 6, member A"
