accession,ctrl_PSMs_b1,ctrl_PSMs_b2,exp_PSMs_b1,exp_PSMs_b2,PSM_zscore_b1,PSM_zscore_b2,PSM_log2fc_b1,PSM_log2fc_b2,mean_ctrl_PSMs,mean_exp_PSMs,joint_zscore,pval,fdr_bh,description,xl_id,xl_id_source,xenla_xen_base_gene_names,xenla_gen_bank_description,human_uni_prot_id,human_gene_names_primary,human_gene_names_synonyms,egg_nog_annotation,conf_90,conf_95,conf_99
ENOG411CU6T,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411CU6T,"148238287, Xelaev18025090m.g","GenBank, Xenbase_9.1",cth.S,"cystathionase (cystathionine gamma-lyase) [Xenopus laevis], NA",P32929,CTH,NA,cystathionase (cystathionine gamma-lyase),FALSE,FALSE,FALSE
ENOG411CY1E,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411CY1E,Xelaev18013983m.g,Xenbase_9.1,arfip2.L,NA,P53365,ARFIP2,POR1,ADP-ribosylation factor interacting protein 2,FALSE,FALSE,FALSE
ENOG411D20B,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411D20B,"Xelaev18019477m.g, Xelaev18031444m.g, Xelaev18031697m.g, Xelaev18006298m.g, Xelaev18032378m.g, Xelaev18014804m.g, Xelaev18035521m.g, Xelaev18006429m.g, Xelaev18005362m.g",Xenbase_9.1,"Xetrov90002034m.L, Xelaev18031444m.g, Xelaev18031697m.g, Xelaev18006298m.g, Xelaev18032378m.g, Xelaev18014804m.g, Xelaev18035521m.g, Xelaev18006429m.g, Xelaev18005362m.g",NA,NA,NA,NA,Inherit from biNOG: zinc finger,FALSE,FALSE,FALSE
ENOG411CQ0H,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411CQ0H,"147903030, 148233223, 213626215, 567909, Xelaev18032408m.g, Xelaev18030232m.g, Xelaev18034051m.g, Xelaev18028277m.g","GenBank, Xenbase_9.1","ptk2.L, ptk2b.S, ptk2.S, ptk2b.L","uncharacterized protein LOC432072 [Xenopus laevis], focal adhesion kinase 1 [Xenopus laevis], Ptk2 protein [Xenopus laevis], focal adhesion kinase [Xenopus laevis], NA","Q14289, Q05397","PTK2B, PTK2","FAK2 PYK2 RAFTK, FAK FAK1",Protein tyrosine kinase 2,FALSE,FALSE,FALSE
ENOG411CT4Z,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411CT4Z,"148225602, Xelaev18041110m.g","GenBank, Xenbase_9.1",exoc5.S,"exocyst complex component 5 [Xenopus laevis], NA",O00471,EXOC5,SEC10 SEC10L1,Exocyst complex component 5,FALSE,FALSE,FALSE
ENOG411CSQX,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411CSQX,Xelaev18003153m.g,Xenbase_9.1,abcb8.L,NA,Q9NUT2,ABCB8,MABC1,"ATP-binding cassette, sub-family B (MDR TAP), member 8",FALSE,FALSE,FALSE
ENOG411CVYV,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411CVYV,"147906206, 147906427, 148234833, 71051906, Xelaev18017698m.g, Xelaev18025930m.g, Xelaev18024033m.g","GenBank, Xenbase_9.1","qrich1.2.L, qrich1.1.S, qrich1.1.L","glutamine-rich 1, gene 1 [Xenopus laevis], hypothetical protein LOC398914 [Xenopus laevis], glutamine-rich 1, gene 2 [Xenopus laevis], LOC733326 protein [Xenopus laevis], NA",Q2TAL8,QRICH1,NA,glutamine-rich 1,FALSE,FALSE,FALSE
ENOG411CQA1,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411CQA1,"Xelaev18038119m.g, Xelaev18021035m.g, Xelaev18025846m.g, Xelaev18042606m.g, Xelaev18014843m.g, Xelaev18023916m.g, Xelaev18021037m.g",Xenbase_9.1,"Xelaev18038119m.g, Xelaev18021035m.g, grm7.S, Xelaev18042606m.g, grm4.S, grm7.L, Xelaev18021037m.g",NA,"O00222, Q14831, O15303","GRM8, GRM7, GRM6","GPRC1H MGLUR8, GPRC1G MGLUR7, GPRC1F MGLUR6","glutamate receptor, metabotropic",FALSE,FALSE,FALSE
ENOG411CQ67,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411CQ67,"Xelaev18031390m.g, Xelaev18046943m.g, Xelaev18031388m.g, Xelaev18044385m.g",Xenbase_9.1,"Xelaev18031390m.g, kalrn.S, Xelaev18031388m.g, kalrn.L",NA,"O75962, O60229","TRIO, KALRN",DUET DUO HAPIP TRAD,trio Rho guanine nucleotide exchange factor,FALSE,FALSE,FALSE
ENOG411CWUG,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411CWUG,"126352259, Xelaev18039608m.g, Xelaev18041253m.g","GenBank, Xenbase_9.1","prpf39.1.L, prpf39.1.S","RecName: Full=Pre-mRNA-processing factor 39; AltName: Full=PRP39 homolog, NA",Q86UA1,PRPF39,NA,PRP39 pre-mRNA processing factor 39 homolog (S. cerevisiae),FALSE,FALSE,FALSE
ENOG411CPJU,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411CPJU,"147903791, 148227180, Xelaev18017342m.g, Xelaev18021338m.g","GenBank, Xenbase_9.1","cdc23.L, cdc23.S","cell division cycle 23 homolog [Xenopus laevis], CDC23 (cell division cycle 23, yeast, homolog) [Xenopus laevis], NA",Q9UJX2,CDC23,ANAPC8,cell division cycle 23 homolog (S. cerevisiae),FALSE,FALSE,FALSE
ENOG411CS89,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411CS89,"Xelaev18001012m.g, Xelaev18019508m.g",Xenbase_9.1,None,NA,O94989,ARHGEF15,KIAA0915,Rho guanine nucleotide exchange factor (GEF) 15,FALSE,FALSE,FALSE
ENOG411CVCR,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411CVCR,"148232581, Xelaev18020836m.g, Xelaev18027356m.g","GenBank, Xenbase_9.1","hmgcl.S, hmgcll1.L","3-hydroxymethyl-3-methylglutaryl-CoA lyase [Xenopus laevis], NA","Q8TB92, P35914","HMGCLL1, HMGCL",NA,3-hydroxymethyl-3-methylglutaryl-CoA lyase,FALSE,FALSE,FALSE
ENOG411CZAQ,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411CZAQ,Xelaev18016693m.g,Xenbase_9.1,ttll12.L,NA,Q14166,TTLL12,KIAA0153,"tubulin tyrosine ligase-like family, member 12",FALSE,FALSE,FALSE
ENOG411CYE7,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411CYE7,"147900750, Xelaev18011138m.g","GenBank, Xenbase_9.1",pik3c3.S,"phosphatidylinositol 3-kinase catalytic subunit type 3 [Xenopus laevis], NA",Q8NEB9,PIK3C3,VPS34,"phosphatidylinositol 3-kinase, catalytic subunit type 3",FALSE,FALSE,FALSE
ENOG411D3GM,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411D3GM,"147907184, Xelaev18024356m.g","GenBank, Xenbase_9.1",mrpl23.S,"mitochondrial ribosomal protein L23 [Xenopus laevis], NA",Q16540,MRPL23,L23MRP RPL23L,Mitochondrial ribosomal protein L23,FALSE,FALSE,FALSE
ENOG411CTUW,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411CTUW,"147906994, 148223946, 213626189, Xelaev18045508m.g, Xelaev18035899m.g, Xelaev18047755m.g, Xelaev18037680m.g","GenBank, Xenbase_9.1","epn1.L, epn2.L, epn1.S, epn2.S","epsin 2 [Xenopus laevis], uncharacterized protein LOC414613 [Xenopus laevis], Unknown (protein for MGC:196451) [Xenopus laevis], NA","Q9Y6I3, O95208","EPN1, EPN2",KIAA1065,K12471 epsin,FALSE,FALSE,FALSE
ENOG411CPW4,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411CPW4,"Xelaev18001826m.g, Xelaev18002578m.g, Xelaev18041758m.g, Xelaev18003539m.g",Xenbase_9.1,"fam120a.L, fam120a.S, fam120c.S, fam120c.L",NA,"Q9NZB2, Q9NX05","FAM120A, FAM120C","C9orf10 KIAA0183 OSSA, CXorf17",family with sequence similarity,FALSE,FALSE,FALSE
ENOG411DFTT,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411DFTT,"Xelaev18029491m.g, Xelaev18027359m.g",Xenbase_9.1,"loc100497103.S, loc100497103.L",NA,NA,NA,NA,TSPN,FALSE,FALSE,FALSE
Xelaev18043736m.g,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,Xelaev18043736m.g,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
Xelaev18045795m.g,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,Xelaev18045795m.g,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
ENOG411D0XE,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411D0XE,"148234032, 148237990, Xelaev18008952m.g","GenBank, Xenbase_9.1",qdpr.S,"uncharacterized protein LOC734473 [Xenopus laevis], quinoid dihydropteridine reductase [Xenopus laevis], NA",P09417,QDPR,DHPR SDR33C1,quinoid dihydropteridine reductase,FALSE,FALSE,FALSE
ENOG411CSCB,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411CSCB,"114107834, 147902720, Xelaev18004070m.g, Xelaev18028075m.g","GenBank, Xenbase_9.1","loc548655.S, fam49a.L","MGC154400 protein [Xenopus laevis], uncharacterized protein LOC379722 [Xenopus laevis], NA",Q9H0Q0,FAM49A,NA,"Family with sequence similarity 49, member A",FALSE,FALSE,FALSE
Xelaev18029872m.g,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,Xelaev18029872m.g,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
ENOG411CWCT,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411CWCT,"Xelaev18030538m.g, Xelaev18032743m.g",Xenbase_9.1,"naca.L, naca.S",NA,O15069,NACAD,KIAA0363,NAC alpha domain containing,FALSE,FALSE,FALSE
ENOG411CR9D,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411CR9D,"147905786, 147907046, 148226843, Xelaev18018050m.g, Xelaev18008295m.g","GenBank, Xenbase_9.1","snx33.L, snx18.L","sorting nexin 18 [Xenopus laevis], sorting nexin-33 [Xenopus laevis], NA","Q96RF0, Q8WV41","SNX18, SNX33","SH3PXD3B SNAG1, SH3PX3 SH3PXD3C SNX30",sorting nexin,FALSE,FALSE,FALSE
ENOG411CSGA,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411CSGA,"147902418, 148234275",GenBank,NA,"progesterone receptor membrane component 2 [Xenopus laevis], uncharacterized protein LOC734830 [Xenopus laevis]",O15173,PGRMC2,DG6 PMBP,Progesterone receptor membrane component 2,FALSE,FALSE,FALSE
ENOG411CSEC,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411CSEC,"147904605, Xelaev18032103m.g","GenBank, Xenbase_9.1",orc5.L,"origin recognition complex, subunit 5 [Xenopus laevis], NA",O43913,ORC5,ORC5L,"Origin recognition complex, subunit 5",FALSE,FALSE,FALSE
ENOG411CRY6,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411CRY6,"134034138, 148224319, 213623996, Xelaev18046053m.g, Xelaev18015994m.g, Xelaev18043291m.g, Xelaev18044814m.g, Xelaev18030959m.g, Xelaev18013529m.g, Xelaev18047262m.g","GenBank, Xenbase_9.1","hdac5.S, hdac7.S, hdac5.L, hdac4.L, hdac9.L, hdac7.L, hdac4.S","RecName: Full=Histone deacetylase 9; AltName: Full=Histone deacetylase-related protein; AltName: Full=MEF2-interacting transcription repressor MITR, histone deacetylase 9 [Xenopus laevis], Histone deacetylase 9, MITR protein [Xenopus laevis], NA","P56524, Q9UQL6, Q9UKV0, Q8WUI4","HDAC4, HDAC5, HDAC9, HDAC7","KIAA0288, KIAA0600, HDAC7 HDAC7B HDRP KIAA0744 MITR, HDAC7A",histone deacetylase,FALSE,FALSE,FALSE
ENOG411CSUS,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411CSUS,"Xelaev18033994m.g, Xelaev18030281m.g, Xelaev18028369m.g, Xelaev18032347m.g",Xenbase_9.1,"fer1l6.S, otof.S, otof.L, fer1l6.L",NA,"Q2WGJ9, Q9HC10, A9Z1Z3","FER1L6, OTOF, FER1L4","C8orfK23, FER1L2, C20orf124",fer-1-like 6 (C. elegans),FALSE,FALSE,FALSE
ENOG411CPME,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411CPME,"147905171, 50416488, Xelaev18042775m.g, Xelaev18040537m.g","GenBank, Xenbase_9.1","nes.S, nes.L","tanabin [Xenopus laevis], Unknown (protein for IMAGE:4408820) [Xenopus laevis], NA",P48681,NES,NA,Promotes the disassembly of phosphorylated vimentin intermediate filaments (IF) during mitosis and may play a role in the trafficking and distribution of IF proteins and other cellular factors to daughter cells during progenitor cell division,FALSE,FALSE,FALSE
ENOG411CRJF,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411CRJF,"147905302, Xelaev18022346m.g, Xelaev18024162m.g","GenBank, Xenbase_9.1","sf1.L, sf1.S","splicing factor 1 [Xenopus laevis], NA",Q15637,SF1,ZFM1 ZNF162,splicing factor 1,FALSE,FALSE,FALSE
ENOG411CSWK,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411CSWK,"125858500, 148237946, 52354762, Xelaev18038238m.g, Xelaev18025447m.g","GenBank, Xenbase_9.1","uap1l1.L, uap1.S","LOC100037187 protein [Xenopus laevis], UDP-N-acetylglucosamine pyrophosphorylase 1 [Xenopus laevis], LOC494771 protein [Xenopus laevis], NA","Q16222, Q3KQV9","UAP1, UAP1L1","SPAG2, NA",UDP-N-acteylglucosamine pyrophosphorylase,FALSE,FALSE,FALSE
ENOG411D2B1,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411D2B1,"148223903, 148230625, Xelaev18038172m.g, Xelaev18041426m.g, Xelaev18041428m.g","GenBank, Xenbase_9.1","glipr2.L, Xelaev18041426m.g, glipr2.S","GLI pathogenesis-related 2 [Xenopus laevis], MGC80621 protein [Xenopus laevis], NA",NA,NA,NA,SCP,FALSE,FALSE,FALSE
ENOG411D06C,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411D06C,"147899294, 56541155, Xelaev18043308m.g, Xelaev18046064m.g","GenBank, Xenbase_9.1","ccdc43.L, ccdc43.S","MGC81882 protein [Xenopus laevis], LOC496171 protein [Xenopus laevis], NA",Q96MW1,CCDC43,NA,Coiled-coil domain containing 43,FALSE,FALSE,FALSE
ENOG411CRQA,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411CRQA,"Xelaev18041447m.g, Xelaev18038201m.g",Xenbase_9.1,"rabl6.S, rabl6.L",NA,Q3YEC7,RABL6,C9orf86 PARF,"RAB, member RAS oncogene family-like 6",FALSE,FALSE,FALSE
ENOG411CR35,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411CR35,"148229126, Xelaev18013324m.g","GenBank, Xenbase_9.1",rhebl1.L,"Ras homolog enriched in brain like 1 [Xenopus laevis], NA",Q8TAI7,RHEBL1,NA,Ras homolog enriched in brain like 1,FALSE,FALSE,FALSE
ENOG411CUBM,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411CUBM,"148234014, Xelaev18024211m.g, Xelaev18022239m.g","GenBank, Xenbase_9.1","stx5.S, stx5.L","syntaxin 5 [Xenopus laevis], NA",Q13190,STX5,STX5A,Syntaxin 5,FALSE,FALSE,FALSE
ENOG411CTWU,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411CTWU,"Xelaev18020904m.g, Xelaev18017867m.g",Xenbase_9.1,"fam208b.S, fam208b.L",NA,Q5VWN6,TASOR2,C10orf18 FAM208B KIAA2006,"family with sequence similarity 208, member B",FALSE,FALSE,FALSE
ENOG411CT1R,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411CT1R,"49899143, 80477009, Xelaev18032089m.g","GenBank, Xenbase_9.1",cspp1.L,"LOC445837 protein [Xenopus laevis], Unknown (protein for IMAGE:4755526) [Xenopus laevis], NA",Q1MSJ5,CSPP1,CSPP,Centrosome and spindle pole associated protein 1,FALSE,FALSE,FALSE
ENOG411DFGN,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411DFGN,"Xelaev18009865m.g, Xelaev18006356m.g",Xenbase_9.1,"arhgef18.S, arhgef18.L",NA,NA,NA,NA,rho rac guanine nucleotide exchange factor (GEF) 18,FALSE,FALSE,FALSE
14669786,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,14669786,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE
ENOG411CU19,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411CU19,Xelaev18039545m.g,Xenbase_9.1,trip11.L,NA,Q15643,TRIP11,CEV14,thyroid hormone receptor interactor 11,FALSE,FALSE,FALSE
ENOG411CPYN,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411CPYN,"148225909, 148227944, 197709168, Xelaev18014696m.g, Xelaev18019836m.g, Xelaev18002506m.g, Xelaev18012014m.g","GenBank, Xenbase_9.1","hipk1.S, hipk2.S, hipk2.L, hipk1.L","homeodomain interacting protein kinase 2 [Xenopus laevis], homeodomain interacting protein kinase 1 [Xenopus laevis], NA","Q9H2X6, Q86Z02","HIPK2, HIPK1",KIAA0630 MYAK NBAK2,Homeodomain interacting protein kinase,FALSE,FALSE,FALSE
ENOG411CT7Z,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411CT7Z,"148224389, Xelaev18044302m.g","GenBank, Xenbase_9.1",scpep1.L,"serine carboxypeptidase 1 precursor [Xenopus laevis], NA",Q9HB40,SCPEP1,RISC SCP1,Serine carboxypeptidase 1,FALSE,FALSE,FALSE
ENOG411D321,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411D321,"148237087, Xelaev18017956m.g, Xelaev18020841m.g, Xelaev18003180m.g, Xelaev18017955m.g, Xelaev18032581m.g","GenBank, Xenbase_9.1","loc100485321.L, reg4.S, unnamed.L, loc100485485.L, unnamed.S","uncharacterized protein LOC379434 precursor [Xenopus laevis], NA",Q9BYZ8,REG4,GISP RELP,"regenerating islet-derived family, member 4",FALSE,FALSE,FALSE
ENOG411D7WX,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411D7WX,"148222242, 148228221, Xelaev18010455m.g, Xelaev18007551m.g","GenBank, Xenbase_9.1","Xelaev18010455m.g, Xelaev18007551m.g","hydroxysteroid 11-beta-dehydrogenase 1-like protein A precursor [Xenopus laevis], hydroxysteroid 11-beta-dehydrogenase 1-like protein B precursor [Xenopus laevis], NA",NA,NA,NA,short chain dehydrogenase,FALSE,FALSE,FALSE
ENOG411CU70,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411CU70,"147898927, Xelaev18030664m.g, Xelaev18015850m.g, Xelaev18032822m.g, Xelaev18013348m.g, Xelaev18044312m.g, Xelaev18046896m.g","GenBank, Xenbase_9.1","dpp6.L, loc100493708.S, dpp6.S, loc100493708.L, dpp10.L, dpp10.S","dipeptidyl-peptidase 10 (non-functional) [Xenopus laevis], NA","P42658, Q8N608","DPP6, DPP10",DPRP3 KIAA1492,dipeptidylpeptidase,FALSE,FALSE,FALSE
ENOG411CW0J,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411CW0J,"118835692, 224493321, 351720953, 51593174, Xelaev18025588m.g","GenBank, Xenbase_9.1",rgs1.S,"LOC100036825 protein [Xenopus laevis], RecName: Full=Regulator of G-protein signaling 1; Short=RGS1, regulator of G-protein signaling 1 [Xenopus laevis], MGC85328 protein [Xenopus laevis], NA",Q08116,RGS1,1R20 BL34 IER1,Regulator of G-protein signaling 1,FALSE,FALSE,FALSE
ENOG411CRUY,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411CRUY,"148235590, Xelaev18023470m.g, Xelaev18025505m.g","GenBank, Xenbase_9.1","stxbp3.L, stxbp3.S","syntaxin binding protein 3 [Xenopus laevis], NA",O00186,STXBP3,NA,Syntaxin binding protein 3,FALSE,FALSE,FALSE
ENOG411CSNE,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411CSNE,"148225218, Xelaev18006011m.g","GenBank, Xenbase_9.1",mettl14.L,"methyltransferase-like protein 14 [Xenopus laevis], NA",Q9HCE5,METTL14,KIAA1627,Methyltransferase like 14,FALSE,FALSE,FALSE
ENOG411CY32,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411CY32,"148228231, 148232286, Xelaev18012826m.g","GenBank, Xenbase_9.1",alcam.L,"MGC84135 protein precursor [Xenopus laevis], activated leukocyte cell adhesion molecule precursor [Xenopus laevis], NA",Q13740,ALCAM,MEMD,Activated leukocyte cell adhesion molecule,FALSE,FALSE,FALSE
ENOG411DGEG,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411DGEG,"Xelaev18013487m.g, Xelaev18015969m.g",Xenbase_9.1,"bin2.L, bin2.S",NA,NA,NA,NA,bridging integrator 2,FALSE,FALSE,FALSE
ENOG411CSGG,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411CSGG,"171846717, Xelaev18014923m.g, Xelaev18017901m.g","GenBank, Xenbase_9.1","strip1.S, strip2.L","LOC100158439 protein [Xenopus laevis], NA","Q5VSL9, Q9ULQ0","STRIP1, STRIP2","FAM40A KIAA1761, FAM40B KIAA1170",striatin interacting protein,FALSE,FALSE,FALSE
ENOG411CTUX,1,0,0,0,-1.1302650083989474,0,-1.2221887957057398,0,0.5,0,-0.7992180519767658,0.7879180068359773,0.9391745708434478,ENOG411CTUX,"112418758, 116063420, 136433, 148228708, 1621633, 33585653, 49256006, 67678228, 76780146, 77748197, Xelaev18034180m.g, Xelaev18036591m.g, Xelaev18034166m.g, Xelaev18034172m.g, Xelaev18034179m.g, Xelaev18002915m.g, Xelaev18034165m.g, Xelaev18034174m.g, Xelaev18034178m.g, Xelaev18034173m.g, Xelaev18034171m.g, Xelaev18034170m.g, Xelaev18034169m.g, Xelaev18036594m.g, Xelaev18036592m.g, Xelaev18036593m.g","GenBank, Xenbase_9.1","Xelaev18034180m.g, prss1-like.2.S, try10.L, Xelaev18034172m.g, Xelaev18034179m.g, Xelaev18002915m.g, prss1-like.L, prss2.L, Xelaev18034178m.g, Xelaev18034173m.g, Xelaev18034171m.g, Xelaev18034170m.g, Xetrov90029048m.L, Xelaev18036594m.g, Xelaev18036592m.g, Xelaev18036593m.g","LOC733345 protein [Xenopus laevis], LOC397853 protein [Xenopus laevis], RecName: Full=Trypsin; Flags: Precursor, trypsin precursor [Xenopus laevis], trypsinogen [Xenopus laevis], NA","P07477, P07478, Q8NHM4, P35030","PRSS1, PRSS2, PRSS3P2, PRSS3","TRP1 TRY1 TRYP1, TRY2 TRYP2, T6 TRY6, PRSS4 TRY3 TRY4","Protease, serine",FALSE,FALSE,FALSE
