"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Contaminant"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT A2 Sequest HT"	"Number of Peptides by Search Engine A2 Sequest HT"	"Abundance F19 Control"	"Abundance F20 Control"	"Abundance F21 Sample"	"Abundance F22 Sample"	"Abundance F23 Control"	"Abundance F24 Control"	"Abundance F25 Sample"	"Abundance F26 Sample"	"Found in Sample in S19 F19 Control"	"Found in Sample in S20 F20 Control"	"Found in Sample in S21 F21 Sample"	"Found in Sample in S22 F22 Sample"	"Found in Sample in S23 F23 Control"	"Found in Sample in S24 F24 Control"	"Found in Sample in S25 F25 Sample"	"Found in Sample in S26 F26 Sample"	"Number of Protein Groups"	"Modifications"
"False"	"High"	"IsMasterProtein"	"ENOG411D0W6"	"ENOG411D0W6"	"0.000"	"False"	"5.036"	"2"	"2"	"5"	"2"	"4089"	"453.7"	"8.06"	"5.42"	"2"	""	""	""	""	"71605.0859375"	"79610.7265625"	"261413"	"223235.171875"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CT1F"	"ENOG411CT1F"	"0.000"	"False"	"5.034"	"2"	"2"	"3"	"2"	"2763"	"316.4"	"5.53"	"7.63"	"2"	"946364.4375"	"1287283.75"	"1312505.125"	"1115034.125"	"286962.21875"	"267980.09375"	"402676.3125"	"293540.90625"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CYYY"	"ENOG411CYYY"	"0.000"	"False"	"5.028"	"5"	"2"	"5"	"2"	"621"	"69.0"	"5.76"	"8.64"	"2"	""	""	""	""	"289734.78125"	"294261.96875"	"425414"	"382427.09375"	"Not Found"	"Not Found"	"High"	"Not Found"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411D3HJ"	"ENOG411D3HJ"	"0.000"	"False"	"5.022"	"2"	"1"	"8"	"1"	"766"	"87.2"	"5.31"	"19.45"	"1"	"84481528"	"82166496"	"64976464"	"69783432"	"15442673"	"15312653"	"13746124"	"13132475"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CX1E"	"ENOG411CX1E"	"0.000"	"False"	"5.016"	"7"	"1"	"2"	"1"	"363"	"41.0"	"9.19"	"6.54"	"1"	""	""	"5876483.5"	"5308041"	""	""	""	""	"Not Found"	"Not Found"	"High"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411D0MB"	"ENOG411D0MB"	"0.000"	"False"	"4.978"	"10"	"2"	"2"	"2"	"775"	"85.6"	"8.05"	"4.67"	"2"	"2735066"	"3253011.25"	"4074718.875"	"6265491.25"	"45563.21484375"	"67054.8359375"	"228807.828125"	"188925.234375"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411D3TH"	"ENOG411D3TH"	"0.000"	"False"	"4.973"	"11"	"1"	"4"	"1"	"119"	"13.2"	"11.56"	"12.02"	"1"	"5087796"	"3789583.75"	"8087762"	"7467131"	"1090210.75"	"948331.5"	"1850359.75"	"1979428.75"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CSUW"	"ENOG411CSUW"	"0.000"	"False"	"4.942"	"4"	"1"	"1"	"1"	"597"	"67.3"	"5.81"	"3.29"	"1"	""	""	""	""	"126456.71875"	""	"209738.859375"	"219117.859375"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Peak Found"	"Not Found"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CQQV"	"ENOG411CQQV"	"0.000"	"False"	"4.934"	"5"	"1"	"2"	"1"	"667"	"71.3"	"8.90"	"5.18"	"1"	"820258.5"	"380424.65625"	"1017667.75"	"805418.8125"	"135007.296875"	"166952.515625"	"227342.296875"	"255220.4375"	"Peak Found"	"Peak Found"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CVTM"	"ENOG411CVTM"	"0.000"	"False"	"4.926"	"5"	"2"	"6"	"2"	"1248"	"138.4"	"6.33"	"9.18"	"2"	"4636661"	"3308589.5"	"5267384"	"4823189.5"	"897888.75"	"916810.75"	"1383723"	"1285714.5"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CXH8"	"ENOG411CXH8"	"0.000"	"False"	"4.925"	"2"	"2"	"2"	"2"	"4203"	"480.5"	"5.54"	"4.75"	"2"	"31485406"	"25514738"	"20960376"	"21946438"	"4013734.8515625"	"3953446.625"	"5214892.109375"	"5218814.84375"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CQ8Z"	"ENOG411CQ8Z"	"0.000"	"False"	"4.912"	"4"	"2"	"2"	"2"	"1039"	"115.6"	"8.16"	"4.05"	"2"	"4099143.25"	"2298875"	"4617752.75"	"5171520.375"	"353710.53125"	""	"254417.984375"	"430809.25"	"High"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CQM2"	"ENOG411CQM2"	"0.000"	"False"	"4.909"	"1"	"1"	"2"	"1"	"1369"	"153.2"	"8.70"	"4.79"	"1"	"12859263"	"11180527.375"	"8966599.5"	"12628493.25"	"7261213.25"	"7495742.8125"	"6307693.625"	"7044648.5"	"Peak Found"	"Peak Found"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CRN2"	"ENOG411CRN2"	"0.000"	"False"	"4.887"	"6"	"2"	"3"	"2"	"1397"	"157.1"	"6.93"	"7.03"	"2"	"1075609.125"	""	""	"1137457.5"	"252450.578125"	"202217.875"	"172455.578125"	"240664.90625"	"Peak Found"	"High"	"Not Found"	"Peak Found"	"High"	"High"	"Peak Found"	"Peak Found"	"1"	"Met-loss+Acetyl [N-Term; N-Term; N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG411CSJF"	"ENOG411CSJF"	"0.000"	"False"	"4.853"	"4"	"1"	"5"	"1"	"849"	"97.5"	"7.71"	"12.66"	"1"	"727143.625"	"1153363.875"	""	"1611423.125"	"209353.125"	"219434.75"	"446406.6875"	"524164.78125"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CTMK"	"ENOG411CTMK"	"0.000"	"False"	"4.853"	"9"	"1"	"1"	"1"	"663"	"73.0"	"9.86"	"2.68"	"1"	"2775165"	"2534507.75"	"4054698.75"	"4679082.5"	"462250.25"	"918893.25"	"944810.1875"	"1632515.125"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CWVH"	"ENOG411CWVH"	"0.000"	"False"	"4.846"	"6"	"1"	"2"	"1"	"538"	"61.1"	"6.73"	"2.45"	"1"	""	""	"842193.875"	""	"249816.859375"	"289427.40625"	"444435.59375"	"584334.25"	"Not Found"	"Not Found"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CT78"	"ENOG411CT78"	"0.000"	"False"	"4.838"	"3"	"2"	"2"	"2"	"625"	"70.8"	"8.32"	"4.42"	"2"	""	"1046510.4375"	"2561757.25"	""	"167008.109375"	"145823.03125"	"155927.640625"	"134799.0625"	"Not Found"	"Peak Found"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CSIA"	"ENOG411CSIA"	"0.000"	"False"	"4.836"	"7"	"2"	"2"	"2"	"1558"	"173.1"	"9.14"	"3.99"	"2"	"1721080.75"	"1647362.5"	"2020571.5"	"2342272"	"251416.640625"	"274370.65625"	"476013.65625"	""	"Peak Found"	"Peak Found"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CT0R"	"ENOG411CT0R"	"0.000"	"False"	"4.828"	"2"	"2"	"3"	"2"	"3356"	"370.6"	"6.21"	"7.23"	"2"	"2562047"	"1102718.375"	"3948588.625"	"3442573.75"	"786795.09375"	"759958"	"1027498.875"	"937041.28125"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411DFP8"	"ENOG411DFP8"	"0.000"	"False"	"4.824"	"1"	"1"	"2"	"1"	"3722"	"414.7"	"7.15"	"5.05"	"1"	"2758554"	"2949848.25"	"3378235.75"	"3989127.75"	"1596431"	"1505937.125"	"1606937.625"	"1602710.875"	"Peak Found"	"Peak Found"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CZ1P"	"ENOG411CZ1P"	"0.000"	"False"	"4.813"	"6"	"2"	"5"	"2"	"1359"	"154.1"	"6.43"	"6.00"	"2"	"5876369.875"	"5271404.25"	"5774530.5"	"5624968"	"1581416.65625"	"1667271.40625"	"2016842.09375"	"2204034.3125"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CUC0"	"ENOG411CUC0"	"0.000"	"False"	"4.811"	"15"	"2"	"2"	"2"	"184"	"21.1"	"9.76"	"5.19"	"2"	"1169717.25"	"1902248"	"1240075.125"	"2166275.5"	"98518.0703125"	"133742.296875"	"131095.203125"	"170850.4375"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	"Met-loss [N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG411CQ4G"	"ENOG411CQ4G"	"0.000"	"False"	"4.809"	"6"	"2"	"5"	"2"	"446"	"50.0"	"4.68"	"10.39"	"2"	""	""	"2520789.25"	"952536.1875"	"105018.4921875"	"87263.421875"	"289917.0625"	"366176.25"	"Not Found"	"Not Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CUT0"	"ENOG411CUT0"	"0.000"	"False"	"4.803"	"4"	"2"	"3"	"2"	"1726"	"189.5"	"6.64"	"0.00"	"2"	"416969.78125"	"414651.03125"	"733003.375"	"762580.5"	""	""	""	""	"Peak Found"	"Peak Found"	"High"	"High"	"Not Found"	"Not Found"	"Not Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CY0R"	"ENOG411CY0R"	"0.000"	"False"	"4.786"	"1"	"1"	"3"	"1"	"2076"	"218.9"	"8.54"	"6.67"	"1"	""	""	""	""	"120367.8359375"	"116050.0078125"	"127739.84375"	"149699.0625"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Peak Found"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CYC5"	"ENOG411CYC5"	"0.000"	"False"	"4.768"	"13"	"2"	"2"	"2"	"634"	"73.0"	"8.15"	"4.61"	"2"	"1238245.125"	""	"2709858.625"	"2421040.75"	"209378.421875"	"191678.703125"	"316571.8125"	"238492.46875"	"Peak Found"	"Not Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CRNJ"	"ENOG411CRNJ"	"0.000"	"False"	"4.766"	"1"	"1"	"4"	"1"	"1453"	"166.6"	"7.30"	"10.94"	"1"	"3077022.625"	"890713.0625"	""	"1592359"	"436396.6875"	"473097.9375"	"902260.96875"	"482856.7421875"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CRVB"	"ENOG411CRVB"	"0.000"	"False"	"4.756"	"3"	"1"	"5"	"1"	"1576"	"172.9"	"7.94"	"12.41"	"1"	""	""	""	""	"426090.25"	"387903.25"	"510422.0625"	"508198.0625"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411D25M"	"ENOG411D25M"	"0.000"	"False"	"4.754"	"3"	"1"	"1"	"1"	"1161"	"133.9"	"7.37"	"2.79"	"1"	""	""	""	""	"36956.890625"	"55803.87890625"	"45750.53125"	"60159.8046875"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"1"	"Met-loss+Acetyl [N-Term; N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG411CTV4"	"ENOG411CTV4"	"0.000"	"False"	"4.749"	"2"	"1"	"7"	"1"	"5174"	"586.4"	"5.74"	"4.97"	"1"	"4342862.5"	"5664239.8125"	"2961143.5"	"4166644.9375"	"841779.78125"	"890733.6484375"	"991525.578125"	"1299424.484375"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CP8P"	"ENOG411CP8P"	"0.000"	"False"	"4.708"	"2"	"1"	"7"	"1"	"765"	"85.8"	"5.12"	"16.19"	"1"	"981965.0625"	""	"2559622"	"2065099.625"	"354627.53125"	"325284.4375"	"690930.6875"	"691651.3125"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CSJV"	"ENOG411CSJV"	"0.000"	"False"	"4.700"	"1"	"2"	"2"	"2"	"4597"	"523.2"	"8.62"	"0.00"	"2"	""	"793876.8125"	"1230447.875"	"1880170"	"242197.875"	"227591.65625"	"349447.84375"	"370220.625"	"Not Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CYPC"	"ENOG411CYPC"	"0.000"	"False"	"4.694"	"2"	"2"	"2"	"2"	"3290"	"362.2"	"5.30"	"4.71"	"2"	"4248994.375"	"3499894.625"	"4769459.625"	"3807922.125"	"399273.5"	"432516.71875"	"477353.375"	"567666.15625"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CYN4"	"ENOG411CYN4"	"0.000"	"False"	"4.683"	"2"	"1"	"3"	"1"	"2202"	"247.2"	"6.67"	"8.10"	"1"	"1582917.5"	"1366354.25"	"2172723.25"	"2024718.25"	"275363.40625"	"278774.8125"	"319530.34375"	"354130.5"	"Peak Found"	"High"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CUY3"	"ENOG411CUY3"	"0.000"	"False"	"4.667"	"4"	"2"	"12"	"1"	"872"	"95.9"	"6.29"	"28.92"	"2"	"42752520"	"42060496"	"46751828"	"48020904"	"7828481.1875"	"7676486.78125"	"9053359"	"9403538"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Peak Found"	"Not Found"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CT8B"	"ENOG411CT8B"	"0.000"	"False"	"4.629"	"6"	"2"	"3"	"2"	"1045"	"120.3"	"9.66"	"6.67"	"2"	"2492391.75"	"7133796.125"	"5833242.875"	"875441.875"	"1257001.875"	"1407922.46875"	"1327804.375"	"1203050.71875"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411D059"	"ENOG411D059"	"0.000"	"False"	"4.612"	"2"	"2"	"7"	"2"	"1415"	"155.7"	"6.74"	"13.20"	"2"	"399350573.5"	"399758340.75"	"316094790"	"343132678"	"53384114.5273438"	"54223754.375"	"65658560"	"64760192.3496094"	"High"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411DEM4"	"ENOG411DEM4"	"0.000"	"False"	"4.612"	"3"	"2"	"4"	"1"	"2322"	"256.2"	"9.00"	"9.32"	"2"	"10782366.65625"	"7526939.5625"	"15288221.25"	"16941467"	"1925631.0625"	"2294611.8125"	"4261103"	"3571425.875"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CVHZ"	"ENOG411CVHZ"	"0.000"	"False"	"4.596"	"2"	"1"	"3"	"1"	"647"	"71.6"	"9.50"	"9.48"	"1"	"1041387.625"	"1378376.625"	"2217176.25"	"1957557"	"311173.53125"	"304523.71875"	"491584.125"	"469008.28125"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CT9G"	"ENOG411CT9G"	"0.000"	"False"	"4.586"	"1"	"1"	"3"	"1"	"2326"	"257.2"	"5.49"	"7.37"	"1"	"3885029.5"	"3286650.75"	"3522366.5"	"2905214.25"	"260906.25"	"348215.125"	"391669.84375"	"439819.40625"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CQSI"	"ENOG411CQSI"	"0.000"	"False"	"4.548"	"7"	"1"	"3"	"1"	"210"	"24.6"	"5.95"	"8.18"	"1"	""	""	""	""	""	""	"348201.96875"	"372675.40625"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411D2BH"	"ENOG411D2BH"	"0.000"	"False"	"4.546"	"12"	"2"	"8"	"1"	"645"	"71.0"	"8.27"	"14.50"	"2"	"3050747.5"	""	"1786244.5"	"2559009.25"	"1075030.578125"	"1374232.953125"	"1650925.09375"	"1715000.0625"	"Peak Found"	"High"	"High"	"Not Found"	"High"	"High"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CU78"	"ENOG411CU78"	"0.000"	"False"	"4.541"	"2"	"1"	"4"	"1"	"700"	"78.7"	"5.11"	"6.35"	"1"	""	""	""	"1511191"	"161804.15625"	"154483.578125"	"308689.75"	"280886.71875"	"Not Found"	"Not Found"	"High"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CQW1"	"ENOG411CQW1"	"0.000"	"False"	"4.518"	"3"	"2"	"3"	"2"	"4376"	"496.2"	"6.21"	"7.14"	"2"	"1416094.875"	"1623903.5"	"1432173.875"	"1318887.25"	"84409.6796875"	"114176.5546875"	"146947.640625"	"292831.859375"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CRMU"	"ENOG411CRMU"	"0.000"	"False"	"4.507"	"5"	"2"	"6"	"2"	"1106"	"124.3"	"8.97"	"12.17"	"2"	"749677"	"844925"	"2857780.875"	"3719380.375"	"274222.109375"	"138081.28125"	"638526.03125"	"728456.75"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CS0V"	"ENOG411CS0V"	"0.000"	"False"	"4.507"	"3"	"1"	"4"	"1"	"397"	"44.1"	"4.96"	"6.48"	"1"	""	"1176951.375"	""	"1243656.375"	"290937.5"	"262639.15625"	"355568.375"	"347430.9375"	"High"	"High"	"Not Found"	"High"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CZ06"	"ENOG411CZ06"	"0.001"	"False"	"4.486"	"4"	"1"	"1"	"1"	"301"	"34.0"	"9.50"	"2.92"	"1"	""	""	""	""	""	""	""	""	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CTQZ"	"ENOG411CTQZ"	"0.001"	"False"	"4.480"	"4"	"2"	"6"	"2"	"4358"	"477.8"	"9.67"	"9.28"	"2"	"680843"	""	"2648185.0625"	"2967002.25"	"628399.21875"	"606808.9375"	"881843.96875"	"820964.8125"	"High"	"Not Found"	"High"	"High"	"High"	"Peak Found"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CWR2"	"ENOG411CWR2"	"0.001"	"False"	"4.473"	"1"	"2"	"2"	"2"	"2285"	"246.7"	"5.81"	"1.95"	"2"	"2933481.875"	"2751675.75"	"2569078.125"	"2871126.125"	"193392.703125"	"230724.875"	"261657"	"263848.59375"	"Peak Found"	"Peak Found"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CQEC"	"ENOG411CQEC"	"0.001"	"False"	"4.471"	"4"	"1"	"3"	"1"	"834"	"92.0"	"5.06"	"7.23"	"1"	""	""	""	""	""	""	""	""	"High"	"High"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CUJC"	"ENOG411CUJC"	"0.001"	"False"	"4.463"	"1"	"1"	"5"	"1"	"4914"	"544.5"	"6.64"	"9.41"	"1"	""	""	""	""	"71756.7109375"	"81224.359375"	"89225.328125"	"122586.15625"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"High"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CPIK"	"ENOG411CPIK"	"0.001"	"False"	"4.450"	"2"	"2"	"3"	"2"	"3965"	"441.0"	"8.07"	"7.05"	"2"	"6334727"	"7625725.75"	"8386205.625"	"7061441.5"	"853616.0625"	"951465.46875"	"1088187.03125"	"1159550.25"	"High"	"Peak Found"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CYVE"	"ENOG411CYVE"	"0.001"	"False"	"4.450"	"1"	"1"	"4"	"1"	"2554"	"285.3"	"6.76"	"6.90"	"1"	""	""	""	""	""	""	""	""	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411DGG8"	"ENOG411DGG8"	"0.001"	"False"	"4.439"	"5"	"2"	"3"	"2"	"764"	"86.3"	"7.01"	"2.74"	"2"	""	"328935.125"	""	""	"183395.1171875"	"150626.12109375"	"46531.15234375"	"226753.029296875"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"High"	"Peak Found"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CUVP"	"ENOG411CUVP"	"0.001"	"False"	"4.437"	"3"	"1"	"3"	"1"	"573"	"62.2"	"6.43"	"6.20"	"1"	""	""	""	""	""	""	""	""	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CPND"	"ENOG411CPND"	"0.001"	"False"	"4.428"	"13"	"2"	"3"	"2"	"415"	"47.2"	"8.24"	"4.47"	"2"	"3144256"	"2826127.25"	"5088805"	"7345432"	"544610.1875"	"564335.5"	"1188188"	"1091917.375"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411DFPQ"	"ENOG411DFPQ"	"0.001"	"False"	"4.419"	"5"	"1"	"4"	"1"	"298"	"33.4"	"6.02"	"11.22"	"1"	"1864120.375"	"992975.875"	"2205767.25"	"2059611.375"	""	""	""	""	"High"	"High"	"High"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CRPZ"	"ENOG411CRPZ"	"0.001"	"False"	"4.402"	"3"	"1"	"2"	"1"	"696"	"78.6"	"5.10"	"4.74"	"1"	""	""	"425076.5"	""	"45721.0234375"	"80851.7265625"	"63713.53515625"	"101982.9140625"	"High"	"Not Found"	"High"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CRB9"	"ENOG411CRB9"	"0.001"	"False"	"4.395"	"2"	"1"	"2"	"1"	"2040"	"231.1"	"6.49"	"2.84"	"1"	""	""	"1490136.75"	"808534.1875"	"36175.5625"	""	"694910.9375"	"864634.625"	"Not Found"	"Not Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CSHA"	"ENOG411CSHA"	"0.001"	"False"	"4.392"	"5"	"2"	"2"	"2"	"1153"	"126.9"	"8.78"	"4.42"	"2"	"2304945.5"	""	""	"1831761"	"456254.046875"	"254466.6328125"	"97134.1796875"	"128673.7265625"	"High"	"Not Found"	"Not Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CX0W"	"ENOG411CX0W"	"0.001"	"False"	"4.379"	"1"	"1"	"3"	"1"	"3064"	"343.4"	"7.49"	"9.92"	"1"	"2118447.25"	""	"3661450.5"	"2816989"	"868307.875"	"741017.625"	"1245548.21875"	"1304335.5"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CQ07"	"ENOG411CQ07"	"0.001"	"False"	"4.371"	"7"	"2"	"5"	"2"	"1634"	"188.2"	"8.73"	"6.01"	"2"	""	""	""	""	"78425.703125"	"103847.8359375"	"209967.84375"	"263668.65625"	"High"	"Not Found"	"High"	"Not Found"	"High"	"Peak Found"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CXP8"	"ENOG411CXP8"	"0.001"	"False"	"4.368"	"3"	"1"	"5"	"1"	"630"	"71.1"	"8.87"	"10.43"	"1"	""	""	"3067539.75"	""	"197276.28125"	"208743.03125"	"623035.9375"	"580709.125"	"High"	"Not Found"	"High"	"Not Found"	"High"	"Peak Found"	"High"	"High"	"1"	""
