accession,description,number_of_unique_peptides,number_of_peptides,total_PSMs,ctrl_abundance,exp_abundance,mean_abundance,abundance_fc,abundance_log2fc,ctrl_PSMs,exp_PSMs,PSM_fc,PSM_log2fc,PSM_zscore,pval,fdr_bh,xl_id,xl_id_source,xenla_xen_base_gene_names,xenla_gen_bank_description,human_uni_prot_id,human_gene_names_primary,human_gene_names_synonyms,egg_nog_annotation
ENOG411DFA5,ENOG411DFA5,4,4,13,8913706.9921875,17225896.25,13069801.62109375,1.9325176680249636,0.9504816040365278,7,6,-1.3331451565710981,-0.41483387364813584,-0.5933836601624801,0.7235377892045622,0.9504044503246168,"Xelaev18044348m.g, Xelaev18046916m.g",Xenbase_9.1,"snx4.L, snx4.S",NA,NA,NA,NA,Sorting nexin 4
ENOG411CYJ4,ENOG411CYJ4,6,6,11,12197039.84326172,12108204.92382813,12152622.383544926,-1.007336753878254,-0.010546058651356726,6,5,-1.3609190139996628,-0.444581217042188,-0.5943583770690909,0.7238637793409527,0.9504044503246168,"148222252, 51258380, Xelaev18007410m.g","GenBank, Xenbase_9.1",MGC107841.L,"uncharacterized protein LOC446287 [Xenopus laevis], LOC446287 protein [Xenopus laevis], NA",NA,NA,NA,acyl-CoA dehydrogenase AidB-like
ENOG411CWV6,ENOG411CWV6,5,5,11,22769297.6875,23814428.9375,23291863.3125,1.0459008997266421,0.06474616110104625,6,5,-1.3609190139996628,-0.444581217042188,-0.5943583770690909,0.7238637793409527,0.9504044503246168,"125858533, Xelaev18031298m.g","GenBank, Xenbase_9.1",trip13.L,"LOC100037172 protein [Xenopus laevis], NA",Q15645,TRIP13,PCH2,Thyroid hormone receptor interactor 13
ENOG411CPKI,ENOG411CPKI,4,4,11,29880851.6328125,29929919.21875,29905385.42578125,1.0016421080142046,0.0023671180883838446,6,5,-1.3609190139996628,-0.444581217042188,-0.5943583770690909,0.7238637793409527,0.9504044503246168,"147899952, 148227760, 82186781, Xelaev18009708m.g, Xelaev18004595m.g, Xelaev18006176m.g","GenBank, Xenbase_9.1","purg.S, pura.L, purg.L","transcriptional activator protein Pur-beta-B [Xenopus laevis], purine-rich element binding protein A [Xenopus laevis], RecName: Full=Transcriptional activator protein Pur-beta-A; AltName: Full=Purine-rich element-binding protein B-A, NA","Q00577, Q9UJV8, Q96QR8","PURA, PURG, PURB","PUR1, NA",Purine-rich element binding protein
ENOG411DFHA,ENOG411DFHA,5,5,11,25432605.75,22664828.15625,24048716.953125,-1.1221177400803175,-0.16622406107869783,6,5,-1.3609190139996628,-0.444581217042188,-0.5943583770690909,0.7238637793409527,0.9504044503246168,"Xelaev18025197m.g, Xelaev18023082m.g",Xenbase_9.1,"toe1.S, toe1.L",NA,NA,NA,NA,"Target of EGR1, member 1 (Nuclear)"
ENOG411D1CM,ENOG411D1CM,3,3,11,5717522.9375,7412747.1875,6565135.0625,1.2964962744410502,0.37461806052738666,6,5,-1.3609190139996628,-0.444581217042188,-0.5943583770690909,0.7238637793409527,0.9504044503246168,"148229557, Xelaev18006654m.g","GenBank, Xenbase_9.1",srp72.L,"signal recognition particle 72kDa [Xenopus laevis], NA",O76094,SRP72,NA,Signal-recognition-particle assembly has a crucial role in targeting secretory proteins to the rough endoplasmic reticulum membrane (By similarity)
ENOG411CVCF,ENOG411CVCF,2,2,11,755238.75,755238.75,755238.75,NA,0,6,5,-1.3609190139996628,-0.444581217042188,-0.5943583770690909,0.7238637793409527,0.9504044503246168,Xelaev18018025m.g,Xenbase_9.1,adpgk.L,NA,Q9BRR6,ADPGK,NA,ADP-dependent glucokinase
ENOG411CXTR,ENOG411CXTR,2,2,11,11698243.625,19660595.4375,15679419.53125,1.68064506670761,0.7490150758128227,6,5,-1.3609190139996628,-0.444581217042188,-0.5943583770690909,0.7238637793409527,0.9504044503246168,148237063,GenBank,NA,"crystallin, zeta (quinone reductase)-like 1 [Xenopus laevis]",O95825,CRYZL1,4P11,"Crystallin, zeta (Quinone reductase)-like 1"
ENOG411CVRJ,ENOG411CVRJ,6,6,15,17170417.90625,22867530.3125,20018974.109375,1.3317981214759054,0.4133754103230416,8,7,-1.3123147634996746,-0.39211379714805217,-0.595843153877928,0.7243599940378896,0.9504044503246168,"147902004, 148226902, 148235620, 148237173, Xelaev18043576m.g, Xelaev18032064m.g, Xelaev18033752m.g, Xelaev18015091m.g, Xelaev18046307m.g, Xelaev18012082m.g","GenBank, Xenbase_9.1","ythdf1.L, ythdf3.L, ythdf3.S, ythdf2.S, ythdf1.S, ythdf2.L","YTH domain family, member 1 [Xenopus laevis], YTH domain family, member 3 [Xenopus laevis], uncharacterized protein LOC414710 [Xenopus laevis], YTH domain family, member 2 [Xenopus laevis], NA","Q9Y5A9, Q7Z739, Q9BYJ9","YTHDF2, YTHDF3, YTHDF1","HGRG8, C20orf21","YTH domain family, member"
ENOG411CQAY,ENOG411CQAY,7,7,15,15502082.390625,25281534.5,20391808.4453125,1.6308476411716917,0.7056220073145083,8,7,-1.3123147634996746,-0.39211379714805217,-0.595843153877928,0.7243599940378896,0.9504044503246168,"147902416, 28502989, 47507507, Xelaev18027234m.g, Xelaev18029315m.g","GenBank, Xenbase_9.1","prep.L, prep.S","prolyl endopeptidase [Xenopus laevis], PREP protein [Xenopus laevis], NA",P48147,PREP,PEP,prolyl endopeptidase
ENOG411CR6S,ENOG411CR6S,6,6,15,659012544.5,766601244.96875,712806894.734375,1.1632574392804294,0.21817041346839394,8,7,-1.3123147634996746,-0.39211379714805217,-0.595843153877928,0.7243599940378896,0.9504044503246168,"148237649, Xelaev18018119m.g, Xelaev18020716m.g","GenBank, Xenbase_9.1","sord.L, sord.S","sorbitol dehydrogenase [Xenopus laevis], NA",Q00796,SORD,NA,Sorbitol dehydrogenase
ENOG411CX01,ENOG411CX01,4,4,15,16443020.23046875,20210556.375,18326788.302734375,1.2291267718293044,0.2976337225920748,8,7,-1.3123147634996746,-0.39211379714805217,-0.595843153877928,0.7243599940378896,0.9504044503246168,Xelaev18027895m.g,Xenbase_9.1,mrps22.L,NA,P82650,MRPS22,C3orf5 RPMS22,mitochondrial ribosomal protein S22
ENOG411CT6S,ENOG411CT6S,4,4,15,17781379.796875,20939328.0625,19360353.9296875,1.1775986060530577,0.235847868761698,8,7,-1.3123147634996746,-0.39211379714805217,-0.595843153877928,0.7243599940378896,0.9504044503246168,"115527861, 49257408, Xelaev18023937m.g","GenBank, Xenbase_9.1",sec13.L,"Sec13l1 protein [Xenopus laevis], Unknown (protein for MGC:80813) [Xenopus laevis], NA",P55735,SEC13,D3S1231E SEC13A SEC13L1 SEC13R,SEC13 homolog (S. cerevisiae)
ENOG411CPX8,ENOG411CPX8,4,4,15,27566872.12402344,47590111,37578491.56201172,1.72635149849036,0.7877262382713054,8,7,-1.3123147634996746,-0.39211379714805217,-0.595843153877928,0.7243599940378896,0.9504044503246168,"147905808, 148222387, 148237647, Xelaev18024912m.g, Xelaev18031551m.g","GenBank, Xenbase_9.1","vps4a-like.S, vps4b.L","MGC82073 protein [Xenopus laevis], vacuolar protein sorting 4 homolog B [Xenopus laevis], vacuolar protein sorting 4 homolog A [Xenopus laevis], NA","O75351, Q9UN37, I3L4J1","VPS4B, VPS4A, NA","SKD1 VPS42, VPS4, NA",vacuolar protein sorting 4 homolog
ENOG411CRDC,ENOG411CRDC,14,14,73,158541654.578125,194024168.109375,176282911.34375,1.2238056214669135,0.29137443122092815,36,37,-1.1358045906312975,-0.18371464789110428,-0.5962556892744905,0.7244977861365409,0.9504044503246168,Xelaev18039619m.g,Xenbase_9.1,l2hgdh.L,NA,Q9H9P8,L2HGDH,C14orf160,L-2-hydroxyglutarate dehydrogenase
ENOG411CZDC,ENOG411CZDC,32,32,183,598847630.7128906,724865304.59375,661856467.6533203,1.2104336185330535,0.2755239625758929,88,95,-1.081444573624732,-0.1129597259509817,-0.5968097528497958,0.7246827971308367,0.9504044503246168,"108935850, 147898891, 1753193, Xelaev18025893m.g","GenBank, Xenbase_9.1",mcm2.S,"RecName: Full=DNA replication licensing factor mcm2; AltName: Full=BM28-homolog; AltName: Full=Minichromosome maintenance protein 2; Short=xMCM2; AltName: Full=p112, DNA replication licensing factor mcm2 [Xenopus laevis], xMCM2 [Xenopus laevis], NA",P49736,MCM2,BM28 CCNL1 CDCL1 KIAA0030,Minichromosome maintenance complex component 2
ENOG411CZRV,ENOG411CZRV,19,19,94,284543594.6015626,357971465.1738281,321257529.8876954,1.2580549060508082,0.3311948880030742,46,48,-1.1188896849793144,-0.16206780326816916,-0.5997821007835363,0.7256742681239596,0.9504044503246168,"116283884, 147904826, 148230761, Xelaev18008935m.g","GenBank, Xenbase_9.1",wdr1.S,"AIP1 protein [Xenopus laevis], WD repeat-containing protein 1-B [Xenopus laevis], WD repeat-containing protein 1-A [Xenopus laevis], NA",O75083,WDR1,NA,WD repeat domain 1
ENOG411CY68,ENOG411CY68,6,6,17,27216673.484375,36179514.578125,31698094.03125,1.3293143483863132,0.4106823049393497,9,8,-1.2961133466663455,-0.37419188915079005,-0.6004963613137048,0.7259122574178123,0.9504044503246168,"67678259, Xelaev18011539m.g","GenBank, Xenbase_9.1",mrpl39.L,"LOC733275 protein [Xenopus laevis], NA",Q9NYK5,MRPL39,C21orf92 MRPL5 RPML5,Mitochondrial ribosomal protein L39
ENOG411CX03,ENOG411CX03,7,7,17,33005950.734375,33468288.1015625,33237119.41796875,1.0140076973061098,0.020068603843427422,9,8,-1.2961133466663455,-0.37419188915079005,-0.6004963613137048,0.7259122574178123,0.9504044503246168,"147907411, 148228062, Xelaev18011191m.g","GenBank, Xenbase_9.1",cbs.L,"cystathionine-beta-synthase [Xenopus laevis], NA","P0DN79, P35520","CBSL, CBS",NA,Cystathionine-beta-synthase
ENOG411D06N,ENOG411D06N,4,4,17,20350685.75,24167547.875,22259116.8125,1.1875544722123184,0.2479936902757476,9,8,-1.2961133466663455,-0.37419188915079005,-0.6004963613137048,0.7259122574178123,0.9504044503246168,"122936436, 148232754",GenBank,NA,"LOC100037082 protein [Xenopus laevis], nuclear pore complex glycoprotein p62 [Xenopus laevis]","P37198, Q9H1M0","NUP62, NUP62CL",NUP62L,nucleoporin 62kDa
ENOG411CPMV,ENOG411CPMV,4,4,17,29919145.8515625,37134805.859375,33526975.85546875,1.2411719921287683,0.3117030469737655,9,8,-1.2961133466663455,-0.37419188915079005,-0.6004963613137048,0.7259122574178123,0.9504044503246168,"161611758, Xelaev18029655m.g, Xelaev18027517m.g, Xelaev18029657m.g, Xelaev18027518m.g","GenBank, Xenbase_9.1","bdh1.S, bdh1.L, loc100497276-like.S, loc100497276-like.L","LOC100127326 protein [Xenopus laevis], NA",Q02338,BDH1,BDH SDR9C1,"3-hydroxybutyrate dehydrogenase, type 1"
ENOG411DFF0,ENOG411DFF0,5,5,17,23769936.515625,34795770.125,29282853.3203125,1.4638562497685783,0.5497738883703354,9,8,-1.2961133466663455,-0.37419188915079005,-0.6004963613137048,0.7259122574178123,0.9504044503246168,"147903976, 148233322, 148237075, 49522060, Xelaev18021532m.g","GenBank, Xenbase_9.1",hnrnpa0.S,"MGC84815 protein [Xenopus laevis], heterogeneous nuclear ribonucleoprotein A0 [Xenopus laevis], LOC398455 protein [Xenopus laevis], NA",Q13151,HNRNPA0,HNRPA0,heterogeneous nuclear ribonucleoprotein
ENOG411CU0S,ENOG411CU0S,5,5,17,25064320.15625,37241816.4375,31153068.296875,1.4858498537098137,0.5712883377792923,9,8,-1.2961133466663455,-0.37419188915079005,-0.6004963613137048,0.7259122574178123,0.9504044503246168,"148236261, 1490632, 1490634, 18413581, 18413583, 18413585, 18413589, 18413591, 18413593, 18413596, Xelaev18034656m.g, Xelaev18036950m.g","GenBank, Xenbase_9.1","btrc.L, btrc.S","beta-TrCP [Xenopus laevis], beta-transducin repeat containing protein-2 [Xenopus laevis], beta-transducin repeat containing protein-3 [Xenopus laevis], beta-TrCP protein [Xenopus laevis], NA","Q9Y297, Q9UKB1","BTRC, FBXW11","BTRCP FBW1A FBXW1A, BTRCP2 FBW1B FBXW1B KIAA0696",F-box and WD repeat domain containing 11
ENOG411CV90,ENOG411CV90,1,4,17,26610560.80859375,40541601.96875,33576081.388671875,1.5235155042526307,0.6074041818718339,9,8,-1.2961133466663455,-0.37419188915079005,-0.6004963613137048,0.7259122574178123,0.9504044503246168,"147899221, 148222944, Xelaev18031036m.g, Xelaev18043080m.g, Xelaev18033109m.g","GenBank, Xenbase_9.1","rab5a.L, rab5c.L, rab5a.S","RAB5A, member RAS oncogene family [Xenopus laevis], RAB5C, member RAS oncogene family [Xenopus laevis], NA","P51148, P20339","RAB5C, RAB5A","RABL, RAB5",member RAS oncogene family
ENOG411CYDB,ENOG411CYDB,5,5,17,18469144.1015625,21050766.078125,19759955.08984375,1.1397802714823202,0.18875572632263263,9,8,-1.2961133466663455,-0.37419188915079005,-0.6004963613137048,0.7259122574178123,0.9504044503246168,"125858806, 14549658, 148229037, 163916094, Xelaev18008314m.g, Xelaev18010981m.g","GenBank, Xenbase_9.1","mrps30.L, mrps30.S","PDCD9 protein [Xenopus laevis], PDCD9 [Xenopus laevis], uncharacterized protein LOC735199 [Xenopus laevis], NA",Q9NP92,MRPS30,PDCD9,mitochondrial ribosomal protein S30
ENOG411CSTK,ENOG411CSTK,6,6,9,47524699.421875,50525669.5625,49025184.4921875,1.0631454838669363,0.08833903289141455,5,4,-1.399802414399653,-0.48522320153953374,-0.6010187189097642,0.7260862406715671,0.9504044503246168,Xelaev18023223m.g,Xenbase_9.1,dars2-like.L,NA,Q6PI48,DARS2,NA,"aspartyl-tRNA synthetase 2, mitochondrial"
ENOG411CPIZ,ENOG411CPIZ,3,3,9,15569952.84375,19197962.46875,17383957.65625,1.2330135268493336,0.30218862700061105,5,4,-1.399802414399653,-0.48522320153953374,-0.6010187189097642,0.7260862406715671,0.9504044503246168,"148224784, 148232182, 4033595, Xelaev18006923m.g, Xelaev18010143m.g, Xelaev18006924m.g, Xelaev18010139m.g","GenBank, Xenbase_9.1","tle4.L, tle1.S, tle1.L, tle4.S","MGC83762 protein [Xenopus laevis], transducin-like enhancer of split 4 [Xenopus laevis], groucho protein [Xenopus laevis], NA","Q04727, Q04724, Q04726","TLE4, TLE1, TLE3","GRG4 KIAA1261, KIAA1547",transducin-like enhancer of split
ENOG411CQ38,ENOG411CQ38,2,2,9,5612130.75,7174213,6393171.875,1.2783403166435494,0.35427195817484874,5,4,-1.399802414399653,-0.48522320153953374,-0.6010187189097642,0.7260862406715671,0.9504044503246168,"147898717, 308154347, Xelaev18000628m.g, Xelaev18034983m.g","GenBank, Xenbase_9.1","fam213a.S, fam213a.L","chromosome 10 open reading frame 58 [Xenopus laevis], RecName: Full=UPF0765 protein C10orf58 homolog; Flags: Precursor, NA",Q9BRX8,PRXL2A,C10orf58 FAM213A PAMM,"family with sequence similarity 213, member A"
ENOG411CXK9,ENOG411CXK9,2,3,9,755238.75,7535644.0859375,4145441.41796875,9.977830303248476,3.3187261330922047,5,4,-1.399802414399653,-0.48522320153953374,-0.6010187189097642,0.7260862406715671,0.9504044503246168,148237846,GenBank,NA,developmentally regulated GTP binding protein 2 [Xenopus laevis],P55039,DRG2,NA,developmentally regulated GTP binding protein 2
ENOG411CPX5,ENOG411CPX5,33,33,313,3138683264.082032,3911091231.490235,3524887247.786134,1.2460929958264229,0.3174117406019882,149,164,-1.0604563745451916,-0.084685271955805,-0.6017677768573356,0.7263356363935046,0.9504044503246168,"165968992, 4033762, 54038206, Xelaev18043196m.g, Xelaev18045954m.g","GenBank, Xenbase_9.1","kpnb1.L, kpnb1.S","importin beta 1 [Xenopus laevis], RecName: Full=Importin subunit beta; AltName: Full=Importin-90; AltName: Full=Karyopherin subunit beta; AltName: Full=p97, LOC495201 protein [Xenopus laevis], NA",Q14974,KPNB1,NTF97,karyopherin (importin) beta 1
ENOG411CVGA,ENOG411CVGA,11,11,52,95306986.0625,138907258.2460938,117107122.1542969,1.4574719439244654,0.5434681120702867,26,26,-1.166502011999711,-0.22218879570573988,-0.6065500642623908,0.7279252259299269,0.9504044503246168,"147899143, 148230491, 258664, 258665, 64611, Xelaev18025269m.g, Xelaev18000414m.g, Xelaev18000774m.g, Xelaev18019056m.g, Xelaev18023168m.g","GenBank, Xenbase_9.1","loc100489027.S, Xelaev18000414m.g, Xelaev18000774m.g, Xelaev18019056m.g, loc100489027.L","calreticulin [Xenopus laevis], calreticulin precursor [Xenopus laevis], calreticulin {clone 8} [Xenopus laevis, brain, Peptide Partial, 384 aa], calreticulin {clone 3} [Xenopus laevis, brain, Peptide, 411 aa], NA","P27797, Q96L12","CALR, CALR3","CRTC, CRT2",Calreticulin
ENOG411CTBI,ENOG411CTBI,23,23,115,632667658.640625,652118812.1015625,642393235.37109375,1.03074466221765,0.043686990149513744,56,59,-1.1081769113997255,-0.14818821426196335,-0.6094825259203673,0.7288976741588009,0.9504044503246168,"148229707, 148237169, Xelaev18031324m.g, Xelaev18033323m.g","GenBank, Xenbase_9.1","sdha.L, sdha.S","succinate dehydrogenase [ubiquinone] flavoprotein subunit B, mitochondrial precursor [Xenopus laevis], succinate dehydrogenase [ubiquinone] flavoprotein subunit A, mitochondrial precursor [Xenopus laevis], NA",P31040,SDHA,SDH2 SDHF,"succinate dehydrogenase complex, subunit A, flavoprotein (Fp)"
ENOG411CUAG,ENOG411CUAG,54,54,236,791491241.609375,1090385836.4218755,940938539.0156252,1.3776347470437507,0.46219343631684245,113,123,-1.0724292690965085,-0.10088249948360667,-0.6116241744124353,0.7296067799910176,0.9504044503246168,"147899113, Xelaev18022090m.g, Xelaev18024292m.g, Xelaev18037902m.g, Xelaev18036192m.g","GenBank, Xenbase_9.1","ap2a2.L, ap2a2.S, ap2a1.S, ap2a1.L","adaptor-related protein complex 2, alpha 2 subunit [Xenopus laevis], NA","O94973, O95782","AP2A2, AP2A1","ADTAB CLAPA2 HIP9 HYPJ KIAA0899, ADTAA CLAPA1","Adaptor-related protein complex 2, alpha"
ENOG411CWMV,ENOG411CWMV,8,8,21,813113625.203125,964511261.453125,888812443.328125,1.1861949321193321,0.24634111316636248,11,10,-1.2725476494542298,-0.34771967778959884,-0.613707330516301,0.7302956282906201,0.9504044503246168,"Xelaev18037226m.g, Xelaev18035130m.g, Xelaev18007922m.g, Xelaev18010715m.g",Xenbase_9.1,"osbp.S, osbp.L, osbp2.L, osbp2.S",NA,"P22059, Q969R2","OSBP, OSBP2","OSBP1, KIAA1664 ORP4 OSBPL4",Oxysterol binding protein
ENOG411CZHJ,ENOG411CZHJ,8,8,21,46657334.3125,55075409.171875,50866371.7421875,1.180423399309371,0.2393044244364357,11,10,-1.2725476494542298,-0.34771967778959884,-0.613707330516301,0.7302956282906201,0.9504044503246168,"148236153, Xelaev18020987m.g, Xelaev18025923m.g, Xelaev18024017m.g, Xelaev18017752m.g","GenBank, Xenbase_9.1","prkar2b-like.S, prkar2a.S, prkar2a.L, prkar2b-like.L","protein kinase, cAMP-dependent, regulatory, type II, beta [Xenopus laevis], NA","P31323, P13861","PRKAR2B, PRKAR2A",PKR2 PRKAR2,"protein kinase, cAMP-dependent, regulatory, type II"
ENOG411CXUK,ENOG411CXUK,5,5,21,27864263.15625,37928376.9375,32896320.046875,1.3611835606351788,0.4448616327207893,11,10,-1.2725476494542298,-0.34771967778959884,-0.613707330516301,0.7302956282906201,0.9504044503246168,"13122448, 147900009, Xelaev18036841m.g","GenBank, Xenbase_9.1",bub3.S,"WD repeat protein Bub3 [Xenopus laevis], budding uninhibited by benzimidazoles 3 homolog [Xenopus laevis], NA",O43684,BUB3,NA,budding uninhibited by benzimidazoles 3 homolog (yeast)
ENOG411CSIS,ENOG411CSIS,4,4,21,69803538.171875,104169587.1875,86986562.6796875,1.4923253163902177,0.5775620672175472,11,10,-1.2725476494542298,-0.34771967778959884,-0.613707330516301,0.7302956282906201,0.9504044503246168,"147901944, 147903994, 9858129, Xelaev18012872m.g, Xelaev18015451m.g","GenBank, Xenbase_9.1","tfg.L, tfg.S","trk-fused a [Xenopus laevis], trk-fused b [Xenopus laevis], TRK-fused protein TFG [Xenopus laevis], NA",Q92734,TFG,NA,trk-fused gene
ENOG411CU85,ENOG411CU85,5,5,21,18496323.375,18008855.4375,18252589.40625,-1.0270682353574199,-0.038532033205832136,11,10,-1.2725476494542298,-0.34771967778959884,-0.613707330516301,0.7302956282906201,0.9504044503246168,"147905854, Xelaev18008967m.g","GenBank, Xenbase_9.1",dhx15.S,"DEAH (Asp-Glu-Ala-His) box polypeptide 15 [Xenopus laevis], NA",O43143,DHX15,DBP1 DDX15,DEAH (Asp-Glu-Ala-His) box polypeptide 15
ENOG411CUS9,ENOG411CUS9,28,28,170,638621626.65234375,901955467.74609375,770288547.19921875,1.4123472023240846,0.4980947950511717,82,88,-1.0878614269210787,-0.12149479608626707,-0.6155555249423523,0.7309060438302953,0.9504044503246168,"1090518, 147900999, 189217818, 50603997, Xelaev18046457m.g, Xelaev18043706m.g, Xelaev18047433m.g","GenBank, Xenbase_9.1","fscn2.S, fscn2.L, fscn1.S","fascin, fascin [Xenopus laevis], fascin homolog 2, actin-bundling protein, retinal [Xenopus laevis], FSCN1 protein [Xenopus laevis], NA","Q16658, O14926","FSCN1, FSCN2","FAN1 HSN SNL, NA","fascin homolog 2, actin-bundling protein, retinal (Strongylocentrotus purpuratus)"
ENOG411CX0G,ENOG411CX0G,4,4,7,8134483.3671875,755238.75,4444861.05859375,-10.770744174855302,-3.429046027247025,4,3,-1.4581275149996384,-0.5441168905931022,-0.6179161634187114,0.7316846981311733,0.9504044503246168,"161612009, Xelaev18008139m.g","GenBank, Xenbase_9.1",mrps27.L,"LOC100127333 protein [Xenopus laevis], NA",Q92552,MRPS27,KIAA0264,Mitochondrial ribosomal protein S27
ENOG411CPQP,ENOG411CPQP,4,4,7,8726599.96875,8421925.875,8574262.921875,-1.0361762972355775,-0.05126948710653356,4,3,-1.4581275149996384,-0.5441168905931022,-0.6179161634187114,0.7316846981311733,0.9504044503246168,Xelaev18002149m.g,Xenbase_9.1,ddx43.L,NA,"Q9NXZ2, Q86TM3","DDX43, DDX53","HAGE, CAGE",DEAD (Asp-Glu-Ala-Asp) box polypeptide
ENOG411CYT4,ENOG411CYT4,4,4,7,3706233.890625,6519834.4375,5113034.1640625,1.759153531565308,0.814881400696085,4,3,-1.4581275149996384,-0.5441168905931022,-0.6179161634187114,0.7316846981311733,0.9504044503246168,148232198,GenBank,NA,polymerase (RNA) III (DNA directed) polypeptide E (80kD) [Xenopus laevis],Q9NVU0,POLR3E,KIAA1452,Polymerase (RNA) III (DNA directed) polypeptide E
